OTUs,571.T0_RA2_01_33058,582.T1_RD8_01_33104,586.T5_BG8_01_33378,571.T2_RF6_01_33131,578.CT5_RA11_01_33408,576.T5_BF11_01_33368,581.T4_BD7_01_33212,584.T5_BG6_01_33376,585.T0_RB3_01_33073,601.T1_RF2_01_33124,600.T4_BF1_01_33358,578.T5_BG1_01_33371,596.T2_RH5_01_33156,585.T1_RD11_01_33107,578.T1_RD5_01_33101,601.T5_BA1_01_33398,572.T1_RC11_01_33094,602.T1_RF3_01_33128,577.T4_BD4_01_33209,571.T3_BA2_01_33167,592.T4_BE5_01_33349,572.T3_BA3_01_33169,578.T2_RG1_01_33139,577.T0_RA8_01_33065,597.T3_BC2_01_33194,596.T1_RE9_01_33118,589.T3_BB6_01_33185,588.T2_RG9_01_33147,599.T2_RH8_01_33159,602.T2_RH11_01_33162,594.T1_RE7_01_33116,597.T2_RH6_01_33157,584.T3_BB2_01_33181,575.T1_RD2_01_33098,570.T4_BC9_01_33201,577.CT5_RA10_01_33407,590.T3_BB7_01_33186,589.T2_RG10_01_33148,573.T2_RF8_01_33133,588.T5_BG9_01_33379,575.T2_RF10_01_33135,594.T5_BH3_01_33386,574.T0_RA5_01_33062,598.T3_BC3_01_33195,581.CT5_BB1_01_33411,598.T0_RC3_01_33086,584.T0_RB2_01_33072,575.T0_RA6_01_33063,601.T0_RC6_01_33089,577.T3_BA8_01_33174,598.T5_BH7_01_33390,580.T5_BG2_01_33372,571.T4_BC10_01_33202,576.T2_RF11_01_33136,581.T2_RG3_01_33141,580.T4_BD6_01_33211,573.T5_BF8_01_33365,600.T2_RH9_01_33160,599.T3_BC4_01_33196,584.T2_RG6_01_33144,599.T5_BH8_01_33391,602.T5_BA2_01_33399,601.T2_RH10_01_33161,583.T2_RG5_01_33143,598.T4_BE10_01_33354,589.T0_RB6_01_33076,595.T2_RH4_01_33155,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,599.T0_RC4_01_33087,571.CT5_BA5_01_33402,580.T0_RA10_01_33067,572.T0_RA3_01_33060,586.T4_BD12_01_33217,592.T1_RE5_01_33114,590.T2_RG11_01_33149,583.CT5_BB3_01_33413,570.T2_RF5_01_33130,574.T2_RF9_01_33134,578.T0_RA9_01_33066,586.T2_RG8_01_33146,572.CT5_BA6_01_33403,588.T1_RE1_01_33110,590.T1_RE3_01_33112,593.T5_BH2_01_33385,577.T2_RF12_01_33137,581.T1_RD7_01_33103,588.T4_BE1_01_33345,574.T5_BF9_01_33366,603.T2_RH12_01_33163,595.T1_RE8_01_33117,585.CT5_BB5_01_33415,582.T2_RG4_01_33142,599.T1_RE12_01_33121,588.T3_BB5_01_33184,572.T4_BC11_01_33203,582.T5_BG4_01_33374,573.T1_RC12_01_33095,593.T2_RH2_01_33153,581.T3_BA11_01_33177,584.CT5_BB4_01_33414,582.CT5_BB2_01_33412,592.T5_BH1_01_33384,576.T0_RA7_01_33064,602.T4_BF3_01_33360,583.T1_RD9_01_33105,574.T4_BD1_01_33206,592.T0_RB9_01_33079,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,574.CT5_BA8_01_33405,591.T5_BG12_01_33382,600.T5_BH9_01_33392,595.T3_BB12_01_33191,590.T5_BG11_01_33381,585.T3_BB3_01_33182,570.T1_RC9_01_33092,575.T4_BD2_01_33207,580.T2_RG2_01_33140,596.T0_RC1_01_33084,594.T3_BB11_01_33190,600.T0_RC5_01_33088,595.T5_BH4_01_33387,589.T4_BE2_01_33346,589.T5_BG10_01_33380,596.T4_BE9_01_33353,582.T0_RA12_01_33069,593.T4_BE6_01_33350,575.T5_BF10_01_33367,583.T5_BG5_01_33375,570.CT5_BA4_01_33401,570.T3_BA1_01_33166,592.T3_BB9_01_33188,572.T5_BF7_01_33364,575.T3_BA6_01_33172,603.T1_RF4_01_33129,595.T4_BE8_01_33352,602.T0_RC7_01_33090,591.T1_RE4_01_33113,594.T0_RB11_01_33081,571.T3_BA2_01_33168,581.T5_BG3_01_33373,580C.T5_RA12_01_33409,580.T3_BA10_01_33176,576.T1_RD3_01_33099,570.T5_BF5_01_33362,574.T1_RD1_01_33097,576.T3_BA7_01_33173,588.T0_RB5_01_33075,584.T1_RD10_01_33106,583.T3_BB1_01_33180,602.T3_BC7_01_33199,571.T0_RA2_01_33059,593.T0_RB10_01_33080,603.T5_BA3_01_33400,573.T0_RA4_01_33061,573.CT5_BA7_01_33404,603.T3_BC8_01_33200,599.T4_BE12_01_33356,570.T0_RA1_01_33057,576.T4_BD3_01_33208,597.T1_RE10_01_33119,573.T3_BA4_01_33170,594.T2_RH3_01_33154,603.T4_BF4_01_33361,591.T4_BE4_01_33348,582.T3_BA12_01_33178,581.T0_RA11_01_33068,586.T0_RB4_01_33074,597.T0_RC2_01_33085,585.T4_BD11_01_33216,586.T1_RD12_01_33108,590.T0_RB7_01_33077,596.T5_BH5_01_33388,586.CT5_BB6_01_33416,583.T0_RB1_01_33071,584.T4_BD10_01_33215,601.T4_BF2_01_33359,574.T3_BA5_01_33171,585.T5_BG7_01_33377,600.T3_BC5_01_33197,598.T1_RE11_01_33120,571.T5_BF6_01_33363,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,585.T2_RG7_01_33145,576.CT5_RA9_01_33406,598.T2_RH7_01_33158,597.T5_BH6_01_33389,601.T3_BC6_01_33198,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,577.T5_BF12_01_33369,591.T2_RG12_01_33150,591.T3_BB8_01_33187,595.T0_RB12_01_33082,580.T1_RD6_01_33102,600.T1_RF1_01_33123,603.T0_RC8_01_33091,577.T1_RD4_01_33100,591.T0_RB8_01_33078,572.T2_RF7_01_33132,593.T3_BB10_01_33189,594.T4_BE7_01_33351,592.T2_RH1_01_33152
9473,0,4635,0,0,10241,0,0,2712,0,0,0,12782,0,2575,0,0,8059,0,9661,0,4513,15657,0,2649,0,0,0,0,0,0,7303,0,0,0,0,7513,2342,0,20592,0,6978,0,18351,0,0,0,0,0,0,13834,0,0,0,0,0,0,8438,0,0,0,0,0,0,8308,0,0,0,7526,2126,0,0,6460,0,0,0,0,0,0,6026,4808,0,0,6450,0,0,0,0,4158,4845,0,0,0,0,26717,0,16806,6342,0,0,0,0,0,0,4259,0,0,4807,0,0,0,1699,0,0,4443,0,0,14660,5828,6773,0,0,7983,0,0,0,0,0,0,0,0,7093,3447,0,0,0,0,0,0,2389,0,0,0,0,0,0,0,6992,0,13926,0,0,0,7590,0,0,0,0,7501,0,3227,0,4423,0,18660,2513,0,3035,0,0,0,6631,0,0,4070,0,0,0,0,0,0,0,0,0,0,10377,1782,0,0,0,6227,0,5777,0,2181,0,0,2748,0,0,0,0,2572,9621,3200,8291,2179,0,0,0
9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,0,0,0,0,0,0,0,4451,0,0,0,0,0,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901,0,0,0,0,0,0,0,0,0,0,0,0,0,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6678,0
9499,8793,4589,0,13274,0,0,12015,0,0,35003,24545,2941,15229,14845,3683,9915,12984,27477,1292,14211,6172,3017,17073,0,0,15691,12595,0,0,0,28186,0,0,6521,4404,5143,2785,17942,12959,15200,19236,7064,5170,0,0,3641,0,2406,0,2987,14348,5733,9254,7946,9194,9822,0,6411,5423,16977,8234,7395,4193,1932,21758,0,0,11886,17178,99837,2079,0,0,0,10395,34387,2733,0,12099,0,16714,18535,0,7772,37856,0,10087,12685,7390,0,3489,8510,0,2200,10908,15980,15826,1687,10891,7539,4126,0,0,2344,0,3201,9710,0,0,4450,7922,0,0,6713,12832,6398,2497,0,11792,18948,2992,0,2343,0,11839,6306,7703,15025,3540,9067,0,0,0,3314,8114,6865,11730,5427,5655,0,26462,0,11816,10345,0,2340,0,6987,13057,9961,8932,13513,0,0,30518,12406,6897,2294,0,0,15746,7399,7798,33898,13843,2400,6855,6936,6532,0,0,10279,7285,19553,3402,12167,0,6562,11347,10684,3558,0,2827,21341,2342,14860,2332,2890,10749,0,0,5663,6544,10749,24837,5633,0,7781,4536,5892,12851,26492,0,6509,0,18865,4653,16900,3110
9513,0,5568,37228,0,84866,7716,3628,14331,0,0,6425,13501,0,0,4842,33840,2845,0,3898,15964,11137,21247,8703,10922,0,38196,9631,0,0,0,18377,4140,5640,9719,12598,62410,0,0,11282,0,13488,8806,53807,10265,0,0,0,0,9467,0,5506,10021,0,0,8660,0,4116,0,10085,7940,20132,3943,0,7626,9606,10562,0,6736,0,8071,8616,0,0,0,0,0,0,0,0,4296,0,0,6017,4967,8140,15814,0,4315,9637,16395,0,0,13890,0,12569,10871,10576,0,14295,0,9231,0,0,15287,0,10188,7751,5234,0,7107,0,3671,4071,10419,8025,18470,0,8324,4229,2961,0,6338,8020,0,11975,11757,0,0,23908,16177,12463,2777,0,3811,4530,18260,16042,5888,4978,33644,3938,0,4355,9642,0,0,0,2797,8432,17979,9367,0,0,5209,14174,0,8389,12002,0,2306,3963,0,19811,9885,7076,0,5283,0,5820,21610,9384,0,0,5430,0,17577,0,8413,9729,13241,0,11891,0,7153,0,0,9013,2778,2282,118402,4867,5204,10383,11189,0,7734,9941,0,7467,0,10298,8370,0,0,0,4248,9035,48126,2693
9515,0,0,13023,24402,60616,0,0,0,113039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6560,0,16776,0,40846,12675,50719,141958,5111,83714,0,0,53598,4432,0,13527,0,0,0,0,0,0,0,0,0,17138,0,0,0,0,4833,18185,12463,14929,0,0,14442,0,0,0,19329,0,0,0,0,0,73873,0,0,0,0,2875,0,0,0,0,0,0,0,0,0,0,0,0,30772,0,0,0,4481,0,0,0,0,0,0,0,20145,0,0,0,19166,0,0,5351,0,0,0,3808,14119,0,0,0,2980,0,0,0,9705,0,0,9052,0,55723,0,0,48749,0,0,0,0,0,0,0,0,0,0,0,0,8172,17002,0,0,0,0,0,0,0,0,19123,0,6690,7486,47575,18583,0,87306,16982,3422,4295,0,0,0,0,0,0,0,0,0,0,0,76409,0,0,0,0,0,0,0,0,0,73417,0,0,68206,35255,194435,0,0,13743,0
9524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,0,0,0,0,0,0,0,0,0,0,0,2196,0,0,3533,0,0,0,0,0,3828,0,0,0,0,0,0,0,6458,0,0,0,0,0,0,0,0,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13020,9420,0,0,0,0,0,0,0,25833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,9682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698,0,0
9533,0,3786,5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,0,0,0,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9535,0,0,0,0,19506,0,0,0,0,0,0,0,24806,6211,0,0,2218,0,0,0,0,0,0,0,0,0,5003,0,0,0,0,64365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,2886,0,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,0,0,0,0,0,0,0,0,0,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,7202,0,0,0,0,0,0,0,6180,0,0,0,0,0,0,3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858,0,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,4706
9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,0,0,0,0,0,0,0,0,0,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,1111,0,0,0,0,3400,0,0,2226,0,2540,0,0,0,0,3351,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076,0,0,0,0,0,0,0,0,0,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998,0,0,0,0,0,0,0,0,0
9540,0,0,0,99404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192518,0,16881,0,0,0,0,0,49759,0,0,0,0,0,0,0,0,0,0,0,0,0,53335,0,0,0,0,0,0,0,0,11860,0,0,153449,0,0,0,0,0,0,0,81986,0,0,16571,28271,0,0,58083,0,0,0,0,0,0,0,0,0,0,244901,11741,0,9147,0,0,0,18530,0,0,0,0,7367,0,0,0,0,0,0,31088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3239,0,0,0,0,53361,0,0,0,0,0,0,0,0,0,0,0,0,0,98314,0,0,0,0,0,0,0,0,0,0,0,0,0,34059,0,9098,61327,0,0,0,0,0,11835,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,53965,7212,0,0,7442,24064,62340,0,0,0,37393,0
9541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,0,0,0,0,0,0,0,3868,0,0,0,0,0,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515,0,0,0,0,0,0,8499,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528,0,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,2170,1751,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9542,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6840,2509,0,0,0,0,0,0,0,0,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,7470,0,0,0,0,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,0,0,0,0,0,0,0,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,3092,0,2713,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0
9549,0,0,0,0,0,0,0,0,0,3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27612,0,0,0,0,0,0,0,0,0,2617,0,0,0,0,0,0,2106,0,0,0,0,0,0,0,0,0,0,0,3698,0,0,0,0,9930,0,0,0,0,0,0,0,0,0,4004,0,0,0,0,0,0,3823,0,6857,0,0,0,0,0,0,0,0,12455,5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6266,0,0,4072,0,4545,0,0,0,0,0,0,3578,0,0,0,0,4049,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073,0,0,0,0,0,0,0,0,0,0,2348,0,0,0,0,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,0,0,0,12681,40902,0,0,0,0,0,0,0,0,0,0,0,0,0,3195,0,0,0,0
9550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827,0,0,0,0,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,0,3951,0,0,0,0,0,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187,0,0,0,0,0,0,0,3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9551,0,0,0,0,0,0,11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498,0,0,0,0,0,0,0,3534,0,0,29814,0,4647,0,0,0,0,0,0,0,0,11695,0,0,4081,0,0,9771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29973,0,21624,0,0,0,2045,0,11592,0,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20794,0,15589,0,0,0,0,0,0,7658,0,0,0,0,0,0,0,0,0,0,10444,0,0,0,0,0,0,0,0,0,0
9561,0,0,1844,0,0,0,3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5545,0,0,0,0,0,0,0,0,0,21819,0,0,0,0,2927,0,1811,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,0,2537,0,0,0,3669,0,2618,0,11274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371,0,0,0,0,2327,0,0,0,0,0,0,0,0,3339,0,0,0,0,0,4219,0,0,0,0,0,0,1592,0,0,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10928,0,0,0,0,0,0,11924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,0,0,0,4846,0,0
9565,0,0,0,0,0,0,0,2709,0,0,0,0,0,9571,0,0,0,0,0,0,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169,0,0,0,0,0,0,0,0,6805,0,0,0,0,0,0,0,0,0,0,0,10984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3995,5459,0,0,0,0,0,0,0,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079
9574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9577,0,0,0,19253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9231,0,0,0,0,0,0,0,0,19914,21604,0,0,0,0,0,0,0,0,0,0,18005,0,0,0,0,0,0,0,49984,0,0,0,0,35998,2000,0,0,0,0,0,0,10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5715,0,9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10760,0,0,0,0,2738,0,0,0,8990,0,0,0,0,0,0,0,0,0,25602
9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277,0,0,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,0,0,2160,0,0,0,0,14234,0,0,0,0,0,0,0,0,0,0,0,0,0,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9186,0,0,0,0,0,0
9582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4833,0,0,3950,0,0,0,0,0,0,0,0,0,0,0,6207,0,0,0,0,5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9584,0,0,0,7122,0,0,0,0,0,0,5694,2653,0,0,5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,0,0,0,0,0,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9591,0,0,0,187309,0,0,52709,0,0,27361,0,0,81145,0,0,11285,0,0,0,0,0,0,0,46039,133007,43497,0,186208,91494,42118,38828,0,55403,0,0,0,0,122098,0,0,0,0,0,112418,0,55290,0,0,0,166627,0,0,0,0,0,0,0,0,0,0,0,0,139198,0,0,0,125322,0,30859,53695,0,15788,86618,0,0,0,58326,0,8713,0,0,0,45869,332352,9478,0,5781,0,0,0,29989,0,31947,0,15094,0,0,0,0,118138,0,16148,0,0,39293,0,0,0,25453,0,7819,0,0,0,0,0,0,0,0,20203,85100,0,124649,0,0,0,0,0,4116,0,0,0,80423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022,0,0,0,0,0,0,0,0,19750,0,0,0,0,0,0,0,0,0,0,0,100606,0,0,8698,0,0,0,14577,0,0,0,66271,0,0,0,0,0,0,0,0,437752,186201,0,0,3235,0,0,0,0,5684,0,0,0,89064,30823,19155,1922,52210,5457,172345
