Sample,Treat,10,11,15,19,29,33,35,38,46,49,51,53,58,59,61,64,67,76,77,79,80,86,89,99,103,109,110,117,119,124,126,131,132,137,152,153,154,156,164,170,181,184,197,198,205,208,217,220,226,229,234,236,238,253,266,268,274,276,277,284,285,289,291,293,296,298,301,302,303,306,307,309,323,324,326,331,335,337,345,346,347,355,369,372,373,374,375,385,386,389,391,394,399,405,408,409,422,431,435,440,443,444,447,455,469,481,491,496,499,502,505,512,533,534,535,536,538,540,552,554,563,564,565,566,569,572,574,580,585,631,632,637,641,644,646,647,649,657,662,667,668,719,725,727,729,730,731,734,738,744,749,755,761,767,782,787,789,796,797,804,805,808,822,845,846,863,865,874,875,880,883,896,897,898,899,902,904,905,912,917,929,1011,1021,1024,1030,1031,1037,1038,1048,1049,1050,1057,1061,1145,1146,1150,1181,1185,1186,1187,1188,1213,1220,1239,1240,1241,1256,1266,1267,1268,1270,1274,1310,1312,1323,1331,1337,1349,1355,1375,1376,1386,1391,1395,1396,1405,1446,1450,1457,1489,1490,1491,1501,1522,1533,1535,1545,1568,1660,1666,1667,1674,1677,1678,1685,1702,1722,1749,1761,1768,1769,1773,1774,1792,1803,1808,1837,1844,1853,1855,1856,1862,1863,1864,1865,1866,1867,1868,1871,1872,1873,1874,1879,1883,1886,1890,1891,1894,1897,1902,1905,1908,1915,1918,1921,1923,1924,1926,1928,1932,1939,1941,1943,1959,1983,1984,2006,2008,2031,2178,2632,2635,2639,2645,2646,2648,2650,2651,2652,2653,2654,2656,2657,2658,2659,2661,2667,2670,2671,2676,2677,2678,2680,2685,2700,2701,2713,2752,2753,2756,2762,2964,2973,2989,3001,3002,3031,3033,3038,3040,3042,3047,3049,3050,3057,3087,3101,3124,3126,3130,3149,3153,3158,3160,3183,3268,3279,3310,3312,3318,3319,3326,3330,3331,3333,3335,3338,3341,3342,3352,3356,3373,3524,3525,3529,3540,3546,3554,3557,3558,3566,3568,3577,3579,3581,3583,3585,3590,3591,3602,3605,3606,3613,3623,3625,3626,3633,3637,3643,3644,3646,3660,3671,3673,3686,3688,3695,3699,3709,3715,3722,3732,3735,3741,3749,3759,3784,3816,3904,3914,3920,3923,3936,3950,3968,3975,4080,4083,4123,4167,4249,4262,4309,4329,5212,5216,5226,5230,5231,5238,5241,5246,5247,5252,5255,5257,5258,5303,5313,5316,5319,5323,5324,5333,5341,5356,5359,5364,5368,5381,5389,5415,5419,5501,5817,5820,5826,5831,5832,5844,5864,5865,5866,5906,5912,5940,5953,5957,5972,5973,5975,5978,5989,5990,5991,6001,6008,6026,6034,6035,6036,6049,6057,6060,6077,6079,6081,6086,6103,6104,6111,6117,6119,6128,6134,6136,6138,6140,6141,6150,6179,6209,6212,6218,6220,6259,6261,6265,6267,6269,6271,6273,6275,6276,6278,6279,6282,6283,6284,6286,6296,6303,6314,6317,6347,6348,6353,6368,6376,6378,6381,6382,6397,6398,6399,6410,6422,6455,6458,6487,6532,6536,6563,6767,6788,6789,6809,6830,6861,6899,6983,7697,7698,7699,7706,7730,7741,7744,7758,7759,7765,7775,7784,7792,7805,7824,7907,7913,7915,7919,7920,7925,7928,7948,7950,7962,7965,7976,7977,7992,8007,8025,8055,8075,8093,8106,8293,8940,8944,8945,8952,8955,8960,8962,8988,8989,9002,9004,9026,9061,9064,9082,9083,9085,9090,9091,9096,9099,9111,9120,9132,9139,9145,9150,9158,9169,9170,9187,9191,9192,9199,9220,9247,9250,9261,9262,9267,9297,9300,9301,9302,9306,9313,9330,9467,9469,9470,9471,9472,9473,9497,9499,9513,9515,9524,9527,9533,9535,9537,9540,9541,9542,9549,9550,9551,9561,9565,9574,9577,9580,9582,9584,9591,9601,9603,9604,9611,9612,9615,9618,9621,9637,9651,9659,9693,9715,9742,9743,9792,9892,9935,9987,10533,10535,10537,10540,10578,10579,10580,10622,10635,10647,10650,10687,10688,10689,10690,10706,10709,10713,10714,10715,10726,10729,10732,10734,10735,10736,10745,10752,10757,10763,10764,10766,10768,10770,10799,10805,10840,10843,10844,10852,10857,10863,10874,10888,10890,10895,10899,10961,10965,10975,10976,10978,10996,11000,11013,11019,11029,11055,11058,11062,11065,11096,11097,11099,11100,11101,11123,11127,11141,11142,11144,11165,11172,11182,11185,11196,11236,11333,11334,11336,11337,11344,11348,11358,11359,11361,11362,11363,11364,11367,11368,11369,11370,11396,11403,11408,11412,11416,11420,11423,11441,11442,11446,11465,11466,11467,11473,11477,11518,11519,11523,11525,11528,11538,11542,11549,11614,11617,11618,11623,11626,11628,11630,11641,11690,11698,11699,11714,11719,11722,11728,11730,11755,11757,11763,11771,11784,11785,11786,11788,11789,11790,11792,11794,11795,11797,11798,11801,11802,11803,11805,11806,11807,11808,11809,11810,11812,11813,11814,11816,11817,11819,11820,11821,11823,11826,11827,11828,11831,11833,11836,11838,11839,11841,11844,11845,11853,11855,11959,11961,11966,11970,11973,11975,11981,11986,11988,11990,11991,11994,11999,12040,12059,12064,12065,12066,12067,12074,12099,12103,12108,12150,12154,12157,12160,12168,12268,12269,12277,12279,12284,12286,12287,12290,12291,12292,12295,12310,12312,12316,12317,12318,12328,12335,12343,12360,12408,12409,12410,12418,12424,12437,12438,12439,12440,12457,12458,12465,12467,12471,12480,12487,12546,12551,12553,12555,12557,12558,12559,12562,12566,12568,12573,12575,12576,12577,12623,12624,12625,12626,12627,12628,12633,12663,12667,12669,12672,12691,12713,12737,12758,12760,12761,12763,12765,12767,12769,12774,12775,12779,12782,12814,12815,12816,12817,12819,12821,12839,12840,12847,12856,12861,12868,12877,12900,12901,12927,12928,12929,12930,12932,12933,12938,12946,12949,12952,12990,12991,12993,12994,12995,13001,13003,13009,13021,13023,13026,13039,13065,13066,13073,13085,13093,13097,13110,13114,13120,13124,13136,13137,13156,13160,13167,13171,13183,13189,13190,13192,13194,13228,13242,13243,13247,13302,13310,13341,13342,13343,13350,13380,13382,13385,13413,13417,13449,13458,13463,13481,13495,13500,13511,13512,13515,13517,13521,13556,13557,13568,13612,13631,13632,13653,13659,13668,13669,13671,13702,13705,13707,13708,13709,13710,13712,13713,13715,13717,13720,13721,13736,13743,13744,13749,13763,13780,13844,13880,13881,13882,13886,13889,13918,13921,13933,13935,13937,13939,13940,13942,13943,13945,13946,13947,13951,13953,13954,13955,13961,13962,13964,13965,13966,13968,13969,13971,13975,13976,13977,13982,13984,13986,13989,13993,13994,13995,14000,14001,14003,14004,14020,14021,14028,14043,14046,14051,14087,14212,14213,14214,14215,14216,14217,14219,14220,14221,14222,14223,14228,14229,14252,14271,14318,14324,14338,14346,14351,14352,14355,14369,14371,14375,14377,14378,14379,14380,14382,14383,14384,14385,14386,14388,14392,14393,14396,14399,14400,14401,14404,14409,14415,14420,14421,14433,14438,14452,14454,14455,14489,14494,14507,14646,14653,14668,14687,14695,14697,14707,14718,14737,14755,14758,14761,14776,14779,14806,14807,14815,14821,14827,14846,14874,14887,14889,14897,14899,14900,14901,14919,14920,14923,14939,14944,14949,14958,14959,14960,14989,15003,15006,15007,15016,15034,15071,15074,15080,15082,15085,15090,15128,15131,15132,15142,15145,15153,15161,15166,15168,15171,15202,15204,15207,15213,15214,15215,15218,15221,15230,15238,15239,15242,15252,15269,15364,15368,15379,15385,15389,15393,15397,15398,15399,15400,15405,15406,15422,15429,15459,15568,15573,15575,15577,15580,15581,15584,15590,15593,15596,15681,15696,15702,15711,15712,15714,15716,15717,15718,15719,15720,15722,15723,15724,15725,15726,15728,15732,15733,15735,15738,15739,15743,15745,15747,15748,15753,15757,15759,15760,15766,15777,15782,15788,15796,15810,15816,15825,15843,15844,15846,15853,15863,15868,16129,16130,16149,16150,16170,16213,16217,16224,16225,16227,16229,16230,16236,16264,16311,16326,16331,16340,16345,16353,16388,16401,16406,16407,16409,16416,16458,16464,16468,16472,16484,16485,16500,16511,16512,16513,16520,16548,16549,16551,16573,16589,16591,16594,16604,16607,16608,16612,16613,16641,16646,16653,16680,16681,16702,16707,16709,16724,16752,16753,16763,16776,16824,16828,16832,16834,16850,16865,16866,16869,16889,16890,16891,16896,16916,16940,16941,16950,16954,16964,16966,16968,16971,16973,16977,16979,16985,16987,16991,16997,17000,17003,17009,17188,17192,17199,17200,17218,17223,17231,17235,17236,17243,17247,17251,17273,17274,17286,17308,17310,17314,17317,17325,17327,17330,17336,17341,17353,17444,17461,17464,17471,17482,17486,17488,17489,17492,17493,17506,17507,17512,17515,17516,17523,17540,17555,17557,17564,17567,17569,17572,17573,17574,17580,17590,17595,17601,17618,17659,17683,17690,17776,18055,18067,18069,18073,18074,18080,18111,18113,18121,18125,18141,18159,18176,18234,18246,18251,18263,18265,18270,18279,18286,18290,18293,18308,18317,18319,18323,18346,18406,18421,18422,18439,18441,18455,18459,18504,18505,18511,18520,18538,18546,18575,18584,18585,18597,18616,18622,18623,18632,18635,18638,18639,18653,18655,18656,18659,18698,18749,18753,18756,18757,18795,18805,18811,18819,18831,18834,18922,18929,18950,18951,18993,18994,18995,18996,19000,19055,19069,19079,19080,19086,19090,19091,19096,19099,19147,19169,19181,19183,19201,19219,19233,19404,19408,19409,19422,19431,19433,19446,19448,19457,19473,19523,19670,19704,19705,19720,19727,19734,19736,19744,19784,19786,19788,19796,19817,19825,19830,19835,19836,19839,19846,19855,19931,19954,19955,19956,19957,19959,19962,19973,20015,20018,20024,20029,20047,20049,20056,20060,20111,20115,20116,20126,20127,20129,20136,20137,20139,20142,20176,20188,20192,20194,20197,20201,20276,20278,20280,20292,20300,20306,20309,20325,20338,20340,20345,20356,20372,20454,20455,20456,20459,20467,20471,20472,20498,20507,20512,20569,20571,20575,20582,20641,20643,20649,20656,20664,20681,20725,20729,20731,20736,20741,20752,20761,20766,20767,20770,20771,20781,20808,20816,20817,20821,20827,20831,20835,20839,20844,20852,20871,20899,20910,20926,20935,20977,20979,21002,21006,21010,21012,21025,21044,21056,21155,21165,21256,21273,21274,21276,21281,21288,21290,21292,21295,21298,21309,21317,21320,21339,21342,21348,21374,21416,21422,21430,21432,21435,21442,21443,21450,21484,21486,21500,21539,21659,21667,21677,21678,21680,21696,21708,21709,21712,21721,21726,21788,21792,21823,21833,21835,21879,21886,21888,21912,21925,21926,21934,21935,21937,21957,21969,21974,21991,22012,22110,22124,22125,22135,22138,22141,22150,22155,22173,22274,22282,22286,22304,22308,22326,22404,22412,22435,22439,22445,22475,22510,22523,22535,22536,22553,22555,22558,22559,22566,22575,22586,22596,22605,22633,22708,22723,22728,22751,22753,22768,22779,22780,22792,22809,22844,22855,22859,22863,22882,22883,22885,22889,22892,22908,22912,22913,22927,22956,22961,22963,22975,22976,22977,22978,22979,22980,22981,22983,23009,23019,23023,23025,23027,23034,23035,23047,23073,23074,23075,23077,23081,23083,23090,23093,23094,23126,23254,23256,23263,23270,23275,23287,23288,23297,23319,23326,23334,23345,23346,23349,23358,23359,23369,23375,23388,23391,23392,23396,23399,23414,23424,23430,23444,23463,23464,23467,23506,23511,23513,23514,23562,23574,23575,23576,23577,23590,23591,23611,23614,23637,23739,23745,23759,23772,23773,23774,23778,23785,23793,23796,23798,23799,23803,23804,23806,23808,23814,23815,23825,23837,23839,23843,23845,23847,23848,23850,23859,23860,23864,23869,23877,23878,23881,23883,23904,23905,23907,23909,23919,23923,23928,23932,23971,23977,23978,23983,23985,23987,24002,24028,24032,24033,24110,24116,24121,24127,24135,24144,24152,24153,24166,24169,24172,24184,24185,24186,24194,24204,24207,24212,24230,24231,24248,24249,24250,24264,24270,24284,24295,24299,24303,24312,24326,24350,24351,24359,24390,24393,24408,24411,24415,24417,24425,24437,24451,24454,24462,24463,24477,24478,24481,24484,24494,24495,24501,24504,24506,24527,24546,24547,24548,24560,24566,24568,24569,24574,24595,24602,24607,24616,24638,24642,24643,24645,24647,24648,24650,24682,24718,24743,24758,24833,24850,24853,24854,24855,24870,24892,24894,24902,24926,24928,24937,24985,24996,25028,25034,25061,25074,25076,25099,25105,25117,25119,25129,25131,25132,25133,25154,25184,25190,25210,25214,25216,25221,25230,25231,25235,25259,25270,25279,25296,25297,25303,25306,25313,25316,25328,25334,25339,25352,25354,25358,25376,25377,25382,25385,25388,25390,25408,25414,25432,25436,25441,25446,25459,25460,25466,25471,25472,25473,25474,25475,25495,25496,25502,25503,25504,25508,25526,25527,25535,25536,25542,25548,25549,25550,25554,25576,25579,25581,25595,25604,25606,25607,25608,25609,25610,25611,25613,25614,25615,25619,25623,25627,25630,25656,25658,25659,25680,25825,25842,25855,25859,25862,25873,25889,25896,25899,25903,25904,25910,25913,25914,25918,25920,25921,25924,25925,25926,25928,25929,25933,25939,25945,25950,25951,25956,25957,25959,25962,25966,25967,25968,25977,25979,25984,25985,25986,25992,25996,25997,25998,26000,26001,26004,26005,26028,26029,26039,26045,26046,26049,26054,26057,26066,26067,26073,26077,26079,26081,26084,26086,26087,26090,26096,26097,26098,26100,26102,26103,26111,26118,26120,26121,26122,26123,26126,26130,26131,26133,26134,26138,26144,26147,26153,26154,26157,26158,26167,26168,26173,26177,26184,26192,26206,26208,26226,26229,26230,26241,26243,26249,26253,26254,26257,26260,26261,26262,26268,26269,26272,26283,26285,26296,26304,26305,26309,26311,26314,26316,26317,26331,26334,26340,26341,26342,26343,26344,26345,26346,26374,26375,26378,26380,26385,26396,26397,26399,26407,26419,26427,26430,26434,26435,26439,26441,26442,26445,26446,26450,26452,26453,26457,26459,26461,26463,26465,26471,26480,26486,26488,26490,26491,26492,26493,26494,26508,26514,26518,26519,26520,26521,26522,26540,26543,26551,26552,26554,26555,26561,26565,26567,26570,26573,26575,26578,26579,26581,26586,26587,26608,26609,26612,26613,26615,26616,26620,26626,26629,26630,26633,26635,26636,26637,26638,26639,26640,26642,26663,26666,26667,26671,26675,26690,26693,26694,26699,26709,26711,26712,26717,26727,26729,26730,26733,26736,26749,26751,26752,26754,26769,26770,26771,26772,26773,26774,26789,26790,26791,26792,26793,26794,26797,26802,26804,26805,26806,26807,26814,26818,26820,26826,26827,26834,26837,26838,26842,26843,26845,26865,26866,26868,26869,26875,26878,26879,26883,26884,26885,26886,26887,26889,26893,26895,26907,26912,26916,26921,26924,26933,26939,26946,26949,26950,26952,26953,26962,26967,26971,26972,26977,26978,26979,26981,26985,26986,26991,27000,27001,27002,27006,27007,27009,27028,27035,27036,27037,27038,27041,27042,27045,27051,27054,27056,27057,27060,27063,27066,27069,27075,27079,27087,27090,27091,27093,27108,27112,27116,27121,27123,27127,27138,27142,27143,27148,27159,27162,27175,27176,27180,27181,27188,27190,27191,27195,27198,27200,27201,27212,27214,27215,27216,27217,27218,27221,27224,27233,27234,27236,27240,27241,27242,27246,27249,27259,27267,27271,27274,27276,27277,27281,27285,27291,27292,27294,27300,27306,27308,27324,27332,27334,27340,27349,27354,27355,27358,27369,27378,27382,27398,27399,27400,27405,27422,27434,27440,27462,27463,27486,27500,27501,27522,27523,27524,27525,27531,27539,27559,27561,27576,27584,27585,27586,27587,27588,27589,27591,27593,27597,27598,27600,27604,27605,27607,27609,27611,27616,27618,27619,27620,27623,27624,27626,27628,27631,27632,27633,27636,27640,27641,27651,27652,27656,27658,27662,27667,27670,27674,27679,27684,27696,27697,27700,27701,27702,27703,27709,27710,27714,27718,27719
570_T2,Placebo,0,0,0,0,0,0,21803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8373,0,0,0,0,0,0,0,0,0,0,0,19534,0,0,0,0,23737,0,0,0,0,0,0,0,5788,0,0,7348,0,0,0,0,0,0,9393,0,0,24218,0,0,77078,41660,0,0,0,0,0,0,0,8070,0,3557,0,11888,0,0,0,0,0,0,0,0,0,5757,7980,0,0,22842,3716,0,0,0,0,16808,0,3283,0,0,0,0,25438,0,0,0,0,0,0,0,0,5675,11317,2116,0,11875,0,0,0,20321,0,6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,0,80584,38572,0,0,0,0,0,0,0,0,0,0,15492,3745,0,0,0,9530,7216,0,0,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443,0,3759,0,0,0,0,0,0,0,0,0,0,0,20846,0,0,0,0,0,0,0,0,17566,0,3846,0,0,0,0,0,0,0,0,0,0,2992,0,0,3174,0,5621,0,0,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21605,0,0,0,0,0,0,21342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18093,0,0,43335,0,749912,0,5386,0,13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,1798,0,0,0,0,0,0,0,0,0,0,1755,0,4505,0,7383,0,43140,0,0,0,0,41020,19372,0,0,0,109495,86942,0,0,0,0,0,0,0,0,0,0,0,0,15661,0,127048,0,14747,0,0,0,0,0,37371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,286927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122745,0,0,0,0,0,0,0,18604,0,0,0,0,0,0,0,0,11306,4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0,0,0,0,22321,12038,0,0,0,0,0,0,0,0,0,0,0,4949,0,0,0,0,0,0,34183,0,0,0,0,0,0,0,0,0,88263,2116,0,0,0,6540,0,3960,0,0,0,19328,0,0,0,0,0,0,0,0,29894,0,0,0,0,210951,0,0,0,0,154564,0,68133,48659,0,0,0,0,0,0,0,297962,60245,0,0,0,0,7047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,4291,0,0,3239,0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656,0,0,0,0,10659,8355,0,27388,0,12785,0,0,6026,0,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8713,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,5818,0,0,0,14371,0,0,0,0,24596,0,0,13411,0,0,0,2350,17638,0,9543,0,25590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10062,7440,0,1690,0,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238,17452,0,23993,0,0,1604,0,0,0,0,0,0,0,0,0,0,7246,0,0,6078,0,0,0,0,0,0,0,0,3865,0,0,2264,4680,2390,2561,0,0,0,0,2942,0,0,25708,5081,2116,0,3762,0,0,0,1641,0,0,0,0,0,24692,0,78736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5286,0,0,0,6479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,5241,0,6846,0,0,0,0,1203,0,0,0,0,34509,0,0,3099,0,12277,7374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9825,30138,0,0,0,0,46545,0,0,43341,8549,0,0,0,0,0,26911,0,0,0,0,0,0,7661,0,206602,10027,0,0,0,0,0,0,0,0,0,0,0,0,11186,7426,0,11643,5262,10212,0,0,0,0,0,1825,1458,0,0,0,0,0,0,0,0,0,1397,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3489,3369,0,0,0,0,0,0,0,12534,0,0,0,0,0,2699,0,0,0,0,0,0,0,0,0,0,0,0,4671,0,0,0,11293,67427,0,0,0,0,0,0,0,0,5080,0,6399,0,0,9970,0,2903,7789,0,0,0,0,0,7993,0,0,6550,0,0,0,0,0,0,4212,0,0,0,1804,3199,0,0,0,0,0,0,0,0,0,0,0,0,90570,0,0,0,0,0,0,0,0,0,0,14964,0,20645,0,4183,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0,0,5232,0,0,0,6790,0,0,0,0,1724,0,0,0,0,0,0,1525,45075,0,0,0,0,0,0,0,38386,0,0,0,2564,0,0,0,0,0,0,0,11807,0,0,0,0,0,0,0,0,13678,0,0,0,0,0,0,0,0,0,0,0,7409,0,1903,0,0,0,23116,0,0,0,0,0,0,0,0,0,1145,0,0,1756,0,1897,1657,0,0,0,0,0,0,0,0,0,2260,0,0,0,0,0,0,0,4562,0,0,0,0,2074,0,6988,0,1831,0,0,0,0,0,0,0,0,0,0,0,0,4703,0,9102,1392,0,0,2365,1709,0,0,0,0,0,11884,0,0,0,0,0,0,0,0,0,0,0,0,17059,0,79568,0,0,0,0,9289,0,0,2723,7419,0,0,0,0,22553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718,0,0,0,0,0,0,0,5395,2351,0,0,0,0,39939,0,10055,0,0,0,0,0,0,2791,0,0,1527,0,0,0,2198,0,0,0,1915,0,2572,0,0,0,0,0,0,0,0,0,64310,0,0,0,0,7373,0,3755,0,0,0,5090,19739,0,0,0,0,0,0,0,0,4558,0,0,0,0,0,0,0,0,0,0,0,0,4552,0,0,0,0,0,0,0,0,0,0,0,0,4010,0,0,0,0,0,0,0,3309,11314,0,0,0,0,0,0,4508,0,0,6994,0,0,5302,0,0,0,0,0,0,0,0,0,0,2824,0,22532,2377,0,0,0,0,0,12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35785,4380,1806,0,0,0,0,0,0,0,0,0,792,0,4067,0,0,0,0,0,0,0,0,0,0,0,0,0,6349,0,0,0,0,14479,0,0,77884,0,7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12735,7478,0,1315,0,0,0,0,0,0,27452,0,0,0,0,0,0,0,0,0,0,0,0,0,7511,4129,8834,0,0,0,7869,0,0,0,0,0,0,0,0,2324,20239,0,0,8671,0,0,0,0,12149,16652,0,0,0,0,0,0,0,0,0,0,0,4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31427,0,2948,0,1682,0,6828,0,0,0,0,7432,0,0,0,2830,1735,0,0,0,0,0,0,0,0,0,0,0,20584,0,5848,0,0,0,0,12109,0,0,0,0,0,40686,0,0,0,0,4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358,0,0,0,0,0,1880,0,7926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,23629,0,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6376,0,0,0,0,5784,0,0,0,0,0,0,0,0,14332,0,0,0,0,0,140393,0,165304,0,0,0,0,0,0,0,81723,0,0,16104,0,1383,0,0,3973,0,0,0,0,5258,0,5762,0,0,0,0,0,0,0,0,13604,0,0,0,0,0,0,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,0,0,0,3229,0,0,0,0,0,0,0,0,0,9444,2459,0,2485,0,5089,0,1506,5926,0,0,0,0,0,10965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,0,0,0,8227,0,0,0,0,0,0,0,0,0,0,0,25017,0,8376,41395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,2211,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331,0,6316,1466,0,0,0,0,0,0,0,0,0,0,0,0,3703,0,0,0,0,0,118044,19439,0,0,17468,2446,0,0,11561,3188,0,0,391164,0,0,0,8361,0,155131,0,0,0,0,0,16084,0,1853,0,0,0,0,2267,0,0,4898,0,0,0,68604,19119,0,0,4147,0,9056,0,4164,0,130366,0,5787,0,0,1800,0,0,90271,2788,0,0,0,0,0,0,0,10535,0,0,0,0,10507,0,2550,0,691635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,2340,3762,0,1615,0,4750,5791,0,10405,0,0,0,0,26682,0,0,0,1903,0,0,0,0,0,0,0,0,0,0,55939,0,0,0,0,17592,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,9573,0,1844,31043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,0,0,0,0,0,0,0,0,0,0,0,2058,1443,0,1235,0,0,1432,0,0,0,7182,0,2111,0,3168,3189,0,0,0,4692,0,0,16607,0,0,0,0,0,0,0,0,0,0,2490,2813,0,0,0,0,0,0,0,0,0,8644,0,0,0,0,0,0,0,0,0,0,5808,0,0,0,0,0,0,0,0,0,4127,2654,0,0,0,0,0,0,0,4725,0,2195,0,0,0,0,2965,0,0,0,0,0,0,0,9698,0,0,0,0,0,0,0,0,0,0,1652,0,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,1225,0,0,0,0,0,9946,0,0,0,0,0,0,0,0,0,0,1126,10443,0,0,0,0,3416,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4427,0,0,838,112448,0,0,0,24672,0,0,0,0,0,0,0,0,0,0,0,2736,5703,0,0,0,28599,0,0,0,0,0,0,8533,0,0,0,0,0,0,0,0,4203,0,0,0,4455,0,0,74691,0,0,0,20422,0,0,0,0,0,0,0,0,0,0,0,0,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,457998,0,29167,70198,0,0,0,0,0,0,0,0,0,0,3815,144508,0,0,12906,0,0,0,0,0,0,0,0,0,0,0,0,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22564,0,0,0,0,12633,0,0,0
