,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
dd1d307a75c8a8e9862f1893a6d9eab8,232.036627117447,6.16089290269371,6.16089290269371,2.27384472845714,2.70946068814208,0.00673926910515,0.688597316314675,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999956
0432b7c74cad26c6be25ebb6722afbfd,5.34396422294075,-5.96116693116174,5.96116693116174,2.97864268212352,-2.00130313277856,0.045359732350551,0.997290843012705,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9823505
cf5de9860f35515eba0aea110420fced,3.86276233773007,-5.49348984172961,5.49348984172961,2.98035668916809,-1.84323234252307,0.06529509462508,0.997290843012705,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8343262
cfa254e6f89c8a920b595d0a3c1903b5,3.86902286802974,5.29725181425761,5.29725181425761,2.97950647200921,1.77789572334288,0.075420982756579,0.997290843012705,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus,0.9990007
c2324ae27caa7b6227cd290adb9b7dd7,2.37927111523206,4.58912368759611,4.58912368759611,2.98288908857614,1.53848284375424,0.123930600172365,0.997290843012705,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes,0.9966841
7e171bfaa2c6a60b2cce7fa9d2bef849,3.34725639039426,4.29053343958326,4.29053343958326,2.8263329123631,1.51805663827335,0.129000121111405,0.997290843012705,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Candidatus Arthromitus,1
58e1c709ab7a11fc6d16b57925c35060,28.451843971911,4.01499449635769,4.01499449635769,2.90101809680656,1.38399498464949,0.166359990440618,0.997290843012705,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
873c1280be0a6a5fa414a0ec645ef9c2,60.537724516142,-3.24109014555171,3.24109014555171,1.41311886662079,-2.29357219842529,0.021815083847001,0.997290843012705,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__Akkermansia,1
3228f851ce969374df8d97f5f08c330b,1.16181193019213,3.1213153121814,3.1213153121814,2.99292517636618,1.04289787690954,0.29699559304178,0.997290843012705,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus,0.9999417
246d75fddaaf609d9e2ee0292360b064,1684.11121164269,-2.87407986068637,2.87407986068637,1.07463540755207,-2.67446972292983,0.007484753438203,0.688597316314675,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Clostridium,0.7352246
41431f6bc3715b410ef73e7de4c2d6f2,28.6094130517126,2.85245560710587,2.85245560710587,1.60526894719549,1.77693315010503,0.075579239369082,0.997290843012705,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7056976
