,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
118108e102c809deccf452084c5b5748,257.394150118338,-0.683311458535684,0.683311458535684,0.721975556553028,-0.946446804650921,0.343920742323908,0.979355321900581,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__Bifidobacterium,0.9996922
564bb4db498125e08f141d6e48c9dcc7,292.197634045628,0.66515164707954,0.66515164707954,0.674024004880092,0.986836733207847,0.323722683707247,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.867658
a164c41d29edb7edc2a9c6caacdd3d39,45.08682342041,-0.654414063313341,0.654414063313341,1.5345574789965,-0.426451320507907,0.669779012283415,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999999
39d02e6f215fd48ab9402e36f3891a76,113.693051010035,0.642581073530632,0.642581073530632,1.50351784873915,0.427385065012364,0.669098883684073,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9170698
2df06c54f46d49fcdd8a9c5336193b19,100.40623005498,0.633778715793171,0.633778715793171,0.871899848707974,0.726893939404093,0.467290930141806,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9077482
d4140420ae9593f82e2276b969d60c84,22.1329121500843,0.629375744101586,0.629375744101586,1.66541225260349,0.377909879741608,0.705497542810019,0.981331168570327,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
88b905e812e0d73b7a740796f1969218,317.539081780899,0.594712045523904,0.594712045523904,0.828612071061731,0.717720711891003,0.472929509927775,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
62316606df7d0d90016e4b1c3d536dca,70.5034801346865,0.593788592058054,0.593788592058054,1.88108808647426,0.315662300095153,0.752258844786335,0.994056330610514,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__[Ruminococcus],0.9935537
03be790b71628659a2ab53162ab876cf,91.8134411997928,0.590203208562317,0.590203208562317,1.06744447423881,0.552912327344414,0.580323445811513,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999999
3a34da1ef8f5de3168ca1f642111adb4,111.922013412837,-0.574240643851532,0.574240643851532,1.32796380154133,-0.432421910284773,0.66543479654368,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
bc3d4362a4202a212746fb992ef35d51,224.698612648107,0.57339314348992,0.57339314348992,0.833665063661294,0.687797976050105,0.491580010848949,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999924
5f8cbcddb49bdba260c959e8ce281035,52.7483213581733,0.571832921906081,0.571832921906081,1.76042492270689,0.32482664527767,0.745312277118594,0.991962383215394,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8693975
88883d70638a5a61d83d762f609bd698,155.779270603282,-0.571152230138465,0.571152230138465,0.828250751871441,-0.689588544106891,0.490452973591405,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8861579
cf5de9860f35515eba0aea110420fced,28.3184190499934,-0.570733103249042,0.570733103249042,2.06332144283363,-0.276608913861349,0.782080419404414,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8343262
66e2c989667e6a196ba4722a431fbc34,28.6656500435166,0.559990638019283,0.559990638019283,1.86471019174282,0.300309742768069,0.763940902367366,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9346248
f737910859a0cb8aff4844de47fa55cf,41.0741174513243,-0.539139435424464,0.539139435424464,1.38542796328716,-0.389150103586234,0.697165111484087,0.981331168570327,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Butyricicoccus,0.9509186
b734bb8187882c0b6042f08b266d289b,393.79941864292,0.529195541694385,0.529195541694385,0.647313539338816,0.817525834906713,0.413627991490887,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999803
e19798f8cfd40879dd24a317312bde7b,280.911102904383,0.501969106089403,0.501969106089403,0.671686362213469,0.747326630892458,0.454866421078691,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.9999863
ea50100bdb928864bf57323a91b085e7,4.6326022421786,0.501542747680039,0.501542747680039,2.59205999114882,0.193491952112478,0.846573708249883,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9994102
1bbef1070bedf0db507fb6c7b5c28fff,2330.58098385864,0.496809302814593,0.496809302814593,0.642747076476108,0.772946810646537,0.439553859712412,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9893247
2b4f5c9422274d660058f7471b567299,40.8147749938272,-0.494690180963144,0.494690180963144,1.23270396000539,-0.401304933717404,0.688195631605814,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.8550953
833bc9dbc2bcefcdd26cf58205e1d427,3.75903359227599,-0.488077857216589,0.488077857216589,2.12529077446007,-0.229652273035714,0.818361984246921,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9982427
1340d7bd19fb54f05aabc65c59164a63,149.134119488277,-0.438825613873101,0.438825613873101,1.32183796196638,-0.331981397493153,0.739903305827412,0.991899359261385,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7681513
32819e6cef57f62d66ad1bb28bd6307b,117.383860894929,-0.434304988574669,0.434304988574669,2.53634648688046,-0.171232515281789,0.864040941546182,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Clostridium,0.7798381
d72de21351327f57ef58860b9b39b81b,254.662279158203,0.428717306684861,0.428717306684861,0.461332074147732,0.929303056755541,0.352732051526689,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999819
1c346134371daba583451f711fe76e1a,291.254299272094,0.426005252409071,0.426005252409071,0.503606636903735,0.845908733507224,0.397603660055582,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
4ea69d06f616277af82c80f0146d0786,66.7568638317882,0.419850813605472,0.419850813605472,1.23671029112482,0.339490029814183,0.734240606660788,0.991899359261385,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
1f60cf63894a72e2d9b7e25264848df9,48.3477029350193,0.409888121773536,0.409888121773536,1.55865073554891,0.262976247612769,0.792568886605755,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Coprococcus,0.9186461
b6fd73b83e9c7d1ceeb3f0d55f1a2bea,142.459198373414,0.403182576933318,0.403182576933318,0.875390625767119,0.460574473915576,0.645103928779962,0.979355321900581,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.9824387
36c7395784ef4aee8b64edeb937ba621,444.907713321994,-0.395751813095542,0.395751813095542,0.642115966227624,-0.616324517548675,0.537680360459572,0.979355321900581,k__Bacteria, p__Deferribacteres, c__Deferribacteres, o__Deferribacterales, f__Deferribacteraceae, g__Mucispirillum,1
4293a84720569009161eb26dc6cba31c,169.590500065008,-0.391548124160625,0.391548124160625,0.446635722026873,-0.876661012208661,0.380670789220239,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999574
cb6a59f2bcd26aa8df7718184e76fb82,87.7652803368258,0.380958860166761,0.380958860166761,0.875397809472976,0.435183702819765,0.663429091001984,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
24613025bd1ef80290ed8782b0095312,67.4924756781132,0.377463930081428,0.377463930081428,1.70971395390922,0.220776071469947,0.82526679606347,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.998997
9f23815a5dbdd2e02f55dec92a674bf8,135.895465750708,-0.365787438428016,0.365787438428016,0.706009677300855,-0.518105417232321,0.604384720800755,0.979355321900581,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Desulfovibrio,0.9999985
77520d0483e835490295ba68ccae1b52,230.451784876914,0.34106583066758,0.34106583066758,0.392523890223909,0.868904642907273,0.38489928985038,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides,0.9999911
47efe892b8c48b5dd79f8bc3220443ca,158.843483815318,0.340927191379247,0.340927191379247,1.0147232485567,0.33598046744683,0.736885595885952,0.991899359261385,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999844
2f0cc48595b8d7e288d43d7dfc66ba25,41.4801513598831,0.331626740847366,0.331626740847366,1.88767424718288,0.175680068392244,0.860545294870084,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
f5905a766f1ee6d4af7e0434f8ececde,117.559362927656,0.330170593290629,0.330170593290629,0.724850382292696,0.455501716431882,0.64874833301135,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.9554747
fda15647e16223e912cd5922cb49be9e,115.619878452379,0.326118109875923,0.326118109875923,0.533740221496383,0.611005310713936,0.541196064495798,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999914
b7a58e4ed24530569a7b51da3f47e5f8,23.2479064367494,-0.325904835088823,0.325904835088823,1.71914493208791,-0.189573798581955,0.849643120564115,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Clostridium,0.7519244
0769a8be8e375689f19a7a42eb339c8c,68.6323072908348,0.321525132480301,0.321525132480301,1.10456456104353,0.291087677280305,0.770984264170605,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999927
08f9ee9ab61ac07023b6e9a1638081c6,41.5285035867275,-0.308455622826484,0.308455622826484,1.88931254403661,-0.163263417585453,0.870311035931552,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9185454
72dd9669fadde468973b64f4ac75d836,146.686331274579,0.305052094490509,0.305052094490509,1.03600024474232,0.294451759098169,0.768412720867549,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9862407
fb3fc6723c3ed135648168e874291b8b,230.860789742677,-0.298180943855227,0.298180943855227,0.65000751876492,-0.458734607288545,0.646424758970919,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
0cc8dadc34650e1d79815b5f3fab5efe,243.291600968439,0.297020949236907,0.297020949236907,0.662892208778105,0.448068245943635,0.654103944144811,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999996
97855d38c5ce75bc28db3201640ab0b2,243.422761052872,0.278762762247213,0.278762762247213,0.671484440492559,0.415144038248646,0.678036462800461,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.8740156
cfa254e6f89c8a920b595d0a3c1903b5,26.5621994923371,-0.274501279027329,0.274501279027329,1.84964291110941,-0.148407715553422,0.882021011369371,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus,0.9990007
b2bcbf9e96b55a7c887ffb1c1d1d30d9,9.23405735512826,-0.274324046774661,0.274324046774661,2.2366407377069,-0.122650026957799,0.902384237686086,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
c9a4ee42b7aa7f30aeff1b8b5dca052b,12.7220590049871,-0.267947479301953,0.267947479301953,2.03938095815918,-0.131386673112713,0.895469430588087,0.994924806962624,k__Bacteria, p__Tenericutes, c__Mollicutes, o__Anaeroplasmatales, f__Anaeroplasmataceae, g__Anaeroplasma,0.9999955
5a23a57447e89929f308254243c0be7d,13.8025751620177,-0.23192749348897,0.23192749348897,2.01984464910821,-0.11482442156696,0.908584291471772,0.994924806962624,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__,0.9999972
4c7ad9177b8f808b98713da6557b7bf1,508.998977559972,0.230557215636426,0.230557215636426,0.502605530519481,0.458723992547649,0.64643238247447,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
7512e516855837e55a95ca685a3bc714,150.838008725295,0.229791777845475,0.229791777845475,0.692133180020931,0.332005146521837,0.739885372864673,0.991899359261385,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9995371
088d98e657435b43a78f5154f4d4f353,22.4252495776487,0.216669110701842,0.216669110701842,1.70071779487362,0.127398626247656,0.898624903477327,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.922777
6822dc1497ea5724bc61e02b3cf0511f,536.050740348453,0.212745053298038,0.212745053298038,0.510272833827253,0.416924122145332,0.676733908925663,0.979355321900581,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
00a73e941106c7cab3b93caffda46c28,38.5948664753667,-0.208620946203257,0.208620946203257,1.12101608540859,-0.186099868609126,0.852366444948959,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9947017
8a2bd3a395e351012e31a316b967a938,123.403511118247,0.207628027364291,0.207628027364291,0.618411798154534,0.335743962168728,0.73706395115539,0.991899359261385,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Alcaligenaceae, g__Sutterella,0.9999935
1e13613ca465745db0658b91fad8e5ea,248.118828965084,-0.185284240730694,0.185284240730694,0.91198722431778,-0.203165390687679,0.839005762910589,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999998
cb34fc9f52c23e9b0d7569a51f88aa4b,26.4443785471482,-0.174700310167183,0.174700310167183,0.825986067524959,-0.211505153701523,0.832493111104499,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__,0.9907179
2e8a7f07dd0b96ae201ab479356a09c2,77.7290932394298,0.16377506130013,0.16377506130013,1.23551449979605,0.13255616289988,0.894544403319056,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9992168
58e1c709ab7a11fc6d16b57925c35060,39.624479456562,-0.156866147536901,0.156866147536901,2.25750267085673,-0.069486583365755,0.944602311762788,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
81a45867f42b8646c5baa25e316a7e8e,134.416171307197,0.149929418055139,0.149929418055139,1.53212622757063,0.097857092553575,0.922045771579124,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Clostridium,0.7308536
d1824d652b46dd547a8893772c2e460e,13.4870730164801,0.146651176019082,0.146651176019082,2.03618601906183,0.072022484510846,0.942584014263542,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Clostridium,0.9249523
b8893c29973bee2022caee67a51656f5,22.175007392307,-0.137227041304481,0.137227041304481,1.57872293462714,-0.086922814823673,0.93073286454758,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9020794
33541adbf68c557a010e5b9a4a061144,24.7778115583951,0.130508172672862,0.130508172672862,2.24283422705936,0.058188951772854,0.953598121019686,0.994924806962624,k__Bacteria, p__Firmicutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Allobaculum,0.9999999
591ce37645e00a81740c7ebc1b1f5cb8,158.229230531731,-0.130116629684645,0.130116629684645,1.14383262983452,-0.11375495530624,0.909432047180641,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7803657
6a126dc027a872af6bfe7fde7da6b492,175.352895157865,-0.122504971934256,0.122504971934256,0.878445718507708,-0.139456507503236,0.889089422018295,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
fd2c2023f3ca8bdc26c691005c00e8e0,257.971917004813,-0.12140471704231,0.12140471704231,0.714826723262777,-0.169837966448941,0.865137567751016,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
ff2bac9eab90ac4b91ef48a71573c99d,22.5482335643539,0.111882088069975,0.111882088069975,2.02768252881357,0.055177320157431,0.955997197296308,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.999999
b83faf163468fd9eeed0a75ff671465b,41.7522361616097,-0.111542819999418,0.111542819999418,1.00747679479058,-0.110715026466295,0.911842329842729,0.994924806962624,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__RF32, f__, g__,0.9999991
4153d25d33fe92eec331f0569fa9c841,26.7954092566925,0.10450722702874,0.10450722702874,1.42934977560481,0.07311522260849,0.941714428190619,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae], g__Odoribacter,1
ae10560b5995ac0b285b9a62afd8d0ee,157.398010049268,-0.072681807597529,0.072681807597529,1.24754667102106,-0.058259790423746,0.953541695678085,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.7005085
af317b235818f322e2fff3be961f9e76,91.0820234462421,-0.064474600462679,0.064474600462679,1.28128742978142,-0.050320169357845,0.95986725130557,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8136793
40ce0b5652461edd363e325f756fdfb9,36.2808981888966,-0.06058934763824,0.06058934763824,1.87472105916424,-0.032319126806657,0.974217556185757,0.995250353734766,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9999404
6249bd8882df4a41fab65c3932d984a4,148.423571078663,0.058738687771158,0.058738687771158,1.14748973614972,0.051188856789472,0.959175031198508,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.9899617
620eac36793683fa6c6b25fd6f3092a7,41.3257526170719,0.054344886450832,0.054344886450832,1.12963419360223,0.048108393636292,0.961629856798544,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.8136249
776bd5b68e8441f5adadc9f9323023d4,23.6993523592509,0.050575667195418,0.050575667195418,0.798994026810579,0.063299180592508,0.949528268249123,0.994924806962624,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Dehalobacteriaceae, g__Dehalobacterium,0.9999933
e778aa6fa7bde2db61430e0ef65ba06f,83.282922614516,0.042154463014296,0.042154463014296,0.900358537838916,0.046819640446213,0.962656975385458,0.994924806962624,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.9577749
d78d1f90fbf432bb9c3df53ef801ee85,21.8665835132432,-0.031593071605809,0.031593071605809,2.0469949332505,-0.01543387875203,0.987686035306259,0.995250353734766,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7267915
752ae73137df0c8eda2cb3d74ee3b19f,17.4124408078292,0.023686441131468,0.023686441131468,2.02820257569314,0.011678538137825,0.990682086536553,0.995250353734766,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,1
878d48c230fdec3720d0c87c28e2b8c4,7.64234972190515,-0.022987677771208,0.022987677771208,2.49818975340816,-0.00920173407158,0.992658182059443,0.995250353734766,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.978333
4a6e41e2647962a13edf6a3ffeaa26aa,89.8912525834587,-0.011568988881335,0.011568988881335,1.23169059311808,-0.009392771972097,0.992505762455959,0.995250353734766,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.9868653
67fa0e36c7b2f17e776555c2ff1b6d58,166.262193550202,-0.0059102817547,0.0059102817547,0.99285177203523,-0.005952833968946,0.995250353734766,0.995250353734766,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
