OTUs	570.T0	570.T1	570.T2	570.T3	570.T4	570.T5	571.T0	571.T1	571.T2	571.T3	571.T4	571.T5	572.T0	572.T1	572.T2	572.T3	572.T4	572.T5	573.T0	573.T1	573.T2	573.T3	573.T4	573.T5	574.T0	574.T1	574.T2	574.T3	574.T4	574.T5	575.T0	575.T1	575.T2	575.T3	575.T4	575.T5	576.T0	576.T1	576.T2	576.T3	576.T4	576.T5	577.T0	577.T1	577.T2	577.T3	577.T4	577.T5	578.T0	578.T1	578.T2	578.T3	578.T4	578.T5	580.T0	580.T1	580.T2	580.T3	580.T5	581.T0	581.T1	581.T2	581.T3	581.T4	581.T5	582.T0	582.T1	582.T2	582.T3	582.T4	582.T5	583.T0	583.T1	583.T2	583.T3	583.T4	583.T5	584.T0	584.T1	584.T2	584.T3	584.T4	584.T5	585.T0	585.T1	585.T2	585.T3	585.T4	585.T5	586.T0	586.T1	586.T2	586.T3	586.T4	586.T5	588.T0	588.T1	588.T2	588.T3	588.T4	588.T5	589.T0	589.T1	589.T2	589.T3	589.T4	589.T5	590.T0	590.T1	590.T2	590.T3	590.T4	590.T5	591.T0	591.T1	591.T2	591.T3	591.T4	591.T5	592.T0	592.T1	592.T2	592.T3	592.T4	592.T5	593.T0	593.T1	593.T2	593.T3	593.T4	593.T5	594.T0	594.T1	594.T2	594.T3	594.T4	594.T5	595.T0	595.T1	595.T2	595.T3	595.T4	595.T5	596.T0	596.T1	596.T2	596.T3	596.T4	596.T5	597.T0	597.T1	597.T2	597.T3	597.T4	597.T5	598.T0	598.T1	598.T2	598.T3	598.T4	598.T5	599.T0	599.T1	599.T2	599.T3	599.T4	599.T5	600.T0	600.T1	600.T2	600.T3	600.T4	601.T0	601.T1	601.T2	601.T3	601.T4	602.T0	602.T1	602.T2	602.T3	602.T4	603.T0	603.T1	603.T2	603.T3	603.T4
1	0.003794492948287	0.005020920502092	0.004341054445439	0.006031066144795	0.006396588486141	0.005144943571587	0.002058999700509	0.001575046324892	0.002447980416157	0.001108312342569	0.001233673934615	0.003478133968964	0.005814496543994	0.005417397585389	0.001904140144715	0.004567436861902	0.001191658391261	0.001078004398258	0.001551895381559	0.001662490362375	0.002548466369346	0.003928226638703	0.003406439570695	0.004970596471577	0.005122925705321	0.002343383846274	0.007772832696045	0.006671806428656	0.001882742779681	0.004044427107927	0.002639643193058	0.004533413441844	0.003155151127166	0.001840634516917	0.003627569528416	0.003933951032662	0.002517750138476	0.006658248191941	0.003058506265005	0.003740081792443	0.003363536518396	0.00143742700566	0.006236689990873	0.002482899637302	0.001722967681303	0.002094484524087	0.002362576783745	0.001254673016848	0.001836065573771	0.006930471719204	0.004151726740895	0.002631578947368	0.004118842330716	0.004631525882983	0.001196265570957	0.003468508830245	0.001858343540144	0.002280466089782	0.002265464777984	0.001407717966766	0.003640588690937	0.000823361510594	0.001791011361728	0.002707623360254	0.005280888646089	0.005606006798234	0.00530123771387	0.00136763825968	0.002912455028268	0.001505072092953	0.0038352970054	0.007264873355586	0.004520870891693	0.002666200445824	0.006021344628545	0.00624854157484	0.006372353788181	0.005771504067867	0.009766046790642	0.003464271035171	0.001533123537481	0.001280478045137	0.002634326941333	0.001703131141098	0.001977424404713	0.003867254249483	0.003011235955056	0.007968291978036	0.000952209383123	0.006848413011985	0.004046374175949	0.006093845216332	0.005572256030501	0.004689076088438	0.006170713506687	0.005130470236477	0.007657204733545	0.00340384147824	0.004029527292429	0.003815155706042	0.005729860315297	0.004180368987236	0.003891539040924	0.003772614250193	0.002873118659801	0.001460120459938	0.001780183002813	0.00688789359392	0.00409217552821	0.004851827288911	0.002247365158091	0.00137981413092	0.002425528689457	0.009089888901358	0.003665667820673	0.004431399631676	0.004862482905334	0.000679054262609	0.002431593132947	0.007070283858804	0.00348831155308	0.00331431676175	0.00464338781575	0.002980975348339	0.003947877693201	0.005192333831725	0.001629675616949	0.002577923599719	0.003627874696363	0.002035033487893	0.002890399187563	0.013565282924072	0.001615731032349	0.001652209830649	0.001044039483675	0.001988390365928	0.002603123748498	0.001327090167013	0.00411826521628	0.00403172794601	0.001895495040121	0.003075188355287	0.003512438677465	0.003863276794584	0.003149055283415	0.002555778130828	0.000850340136054	0.002985744752497	0.002732672372908	0.006041494754214	0.002316497093023	0.003101977510663	0.002034511340517	0.005038887063205	0.005722654049792	0.004762353828744	0.004242896068509	0.002870957993351	0.002599560486681	0.003270141096298	0.005303969329221	0.006533859914043	0.002274001619837	0.002638820824066	0.001399580125962	0.003126395712372	0.004567929121803	0.006624100246311	0.006299685015749	0.004382188032225	0.002359818142455	0.003823478625521	0.003263838007061	0.00212327885729	0.005085093295058	0.003072196620584	0.003894839337877	0.006349206349206	0.004574665069165	0.003982471968037	0.003539181808048	0.002612603197826	0.006004999085533	0.003931544865865	0.005187930121758	0.004497491783428	0.004926899801853
2	0.003492276695769	0.010355648535565	0.013917884481559	0.012899096570908	0.002132196162047	0.004923655676035	0.00138514525307	0.003891290920321	0.004283965728274	0.011217464315701	0.008018880574999	0.008585883154157	0.002988978143097	0.002063770508719	0.008051792611936	0.006716818914562	0.012959285004965	0.005282221551464	0.006145505710975	0.02262432536623	0.010785473741695	0.019607843137255	0.013719085394307	0.004235508260991	0.022942863445842	0.014935166380253	0.030934620447565	0.023336496263788	0.006815528862447	0.006446447268472	0.017385236202555	0.010486932299205	0.003520965750606	0.003547404705331	0.00590084643289	0.014519385061339	0.002996122664787	0.005663337542571	0.000756404775216	0.001293299311406	0.000343218012081	0.000539035127122	0.00780853868776	0.00038947445291	0.000156633425573	0.003025366534792	0.001522549482858	0.000307266861269	0.002911475409836	0.019941873463	0.033855444423476	0.005813397129187	0.015431929265748	0.0045054979678	0.001430317530492	0.006185507413938	0.003758922160747	0.016931679735091	0.003290885677493	0.00810967959115	0.005499612703331	0.003073882972884	0.000503721945486	0.011344008216236	0.001426446933139	0.012252042007001	0.003617582817619	0.027438242584836	0.008291930786363	0.001234159116222	0.001472754050074	0.00454872701093	0.003217306892248	0.013593251453298	0.013537643785557	0.001322305478493	0.000796544223523	0.000695361935888	0.017828434313137	0.011097410604192	0.002743484224966	0.000266766259404	0.003464970571483	0.000829730555919	0.017508445250062	0.006565338609587	0.000943820224719	0.000412864869328	0.000437501608462	0.001053602001844	0.0056376449193	0.021850787847132	0.002126255590586	0.002180965622529	0.018081625624247	0.00336368578418	0.008740041766571	0.012469174394776	0.001049708790465	0.001430683389766	0.002075138600675	0.019062482581796	0.004644740145619	0.011317842750579	0.007492209428249	0.002646468333638	0.005803396589169	0.012520358306189	0.005949616902717	0.006422562742155	0.008253254804712	0.003611866401526	0.001793880593244	0.019077544607788	0.002763797166381	0.007308931860037	0.011305272754901	0.010154947836286	0.002343704224527	0.005839530742642	0.000494611339616	0.004563977180114	0.004179049034175	0.002210610932476	0.005083215069023	0.003207829278238	0.004811423250039	0.014354347316616	0.013091895643396	0.004095826893354	0.009608624326225	0.000690824593356	0.001168826704252	0.006721489992865	0.026100987091876	0.003656072608319	0.005439861166733	0.000876380298971	0.023743929109035	0.004207020465402	0.006823782144437	0.003664599456717	0.007576417312549	0.004010449243902	0.013879169582459	0.006009532361677	0.012885923600209	0.007071500729599	0.016531538652635	0.002947070611812	0.006222747093023	0.009195147620894	0.018009192977168	0.004710263993866	0.01137771769742	0.005115993964542	0.001907356948229	0.005855243275914	0.014257383287774	0.093187587184706	0.031449079011848	0.001481008247183	0.000218054949847	0.002337241301316	0.013296011196641	0.011452816946341	0.020078809326607	0.003395748140708	0.01942402879856	0.012687295481945	0.005260878978134	0.004884185599053	0.001176757920913	0.026894865525672	0.007654979153851	0.020993343573989	0.005409499080385	0.002577400597203	0.050375776059253	0.017283155045753	0.01070114814402	0.008151321977218	0.007102359324514	0.026441566450817	0.012187518381272	0.007784120394395	0.009184383869758
3	0	6.97350069735007E-05	0.000265102561554	0.000344632351131	0	0.000248948882496	3.74363581910752E-05	0.00012353304509	0.000382496940024	0.000403022670025	8.04569957357792E-05	7.29678455027485E-05	2.33513917429479E-05	0.000206377050872	0.000435232033078	0.000335840945728	0.000695134061569	0.000129360527791	0	0.000819198149576	0.000318558296168	0.000432770731383	0.000886607559496	0.000210025203024	0	9.37353538509608E-05	0.000470131009841	0.000118609892065	0.000640132545092	0.000123180521054	0	0.000163858317175	4.57268279299465E-05	3.34660821257655E-05	0.000677146311971	0.000517625135877	0	7.65315884131175E-05	3.28871641398362E-05	3.49540354433919E-05	0	0	0	0	5.22111418576724E-05	0	0	0	0	0.000357701766152	0.00384978297792	0.000765550239234	0.003102861222472	0.000409590724345	0	5.780848050409E-05	4.22350804578283E-05	6.24785230077161E-05	4.76939953259885E-05	3.06025644949047E-05	7.74593338497289E-05	0	0	0.000140049484151	0.000121399738991	0	0.000159264652348	4.27386956150098E-05	0	0.000120405767436	0.001380706921944	0	5.54708084870337E-05	0.000218541020149	8.30530293592459E-05	0.000259275584018	0.000153181581447	0	9.59808038392322E-05	0.00017614937467	5.37938083326609E-05	0	0	0	0.000205981708824	0	8.98876404494382E-05	4.12864869328269E-05	0	3.29250625576189E-05	0	8.70549316618787E-05	0.000293276633184	2.72620702816172E-05	2.87009930543597E-05	0	3.86727511795189E-05	6.94661526171373E-05	3.38615738859542E-05	0.000190757785302	0.000278749961285	8.36073797447188E-05	3.13833793622897E-05	8.574123295893E-05	0.000110504563838	0.000121676704995	0.000747676861181	0	2.90225214766659E-05	0.000104715696883	0.000116243025418	0	0.000126329619243	3.74069502113493E-05	8.72778052541239E-05	5.75506445672192E-05	0.000668591399483	0.000154330514229	2.92963028065858E-05	2.61862365140882E-05	0	0	0	0	0.001032124887111	0	0	5.85891727208812E-05	0	2.57599175682638E-05	0.000703070072651	0	3.43772560074255E-05	0	0.00047456340167	3.20708123536769E-05	3.33733813910025E-05	0	0.000113607316311	0	0.000189549504012	0.000256265696274	8.70852564660803E-05	0.000110379336988	0.000116631677164	0.000276300338468	0	2.24492086653945E-05	0	5.89414122362372E-05	0	0.000166177366643	0	0	0	2.35760090531875E-05	0	3.7775763070414E-05	2.67995926461918E-05	0.002195339477235	0.000259433282408	0	0	0	0	0.00019141198239	0.000175689581608	0	0.00029998500075	0.000631494345255	0.000259796492747	4.933520807124E-05	2.22029796398677E-05	0.000772101402651	8.20176337912651E-05	0	0	0	0.001361507461061	0.000335094728702	5.57351465834355E-05	0	0	0.001464693185322	0.000141168166578	0.000115320302139	0.000133883146789
4	0.000100738750839	0.000557880055788	0.000165689100971	0.000516948526697	0	0.00027660986944	0.000112309074573	0.000185299567634	0.000229498164015	0.000503778337531	0.000348646981522	0.000291871382011	0.000233513917429	0.000154782788154	0.000761656057886	0.000268672756582	0.000546176762661	0.000150920615756	0.000144843568946	0.000674633770239	0.000546099936288	0.000166450281301	0.000326644890341	0.000350042005041	0.000318650881192	0.000281206061553	0.000376104807873	0.000296524730162	0.00041420341153	6.1590260526802E-05	0.000637155253497	0.000518884671054	4.57268279299465E-05	0.000167330410629	0.000290205562273	0.00033645633832	0.000251775013848	0.000727050089925	0.000328871641398	3.49540354433919E-05	0.000205930807249	0.000269517563561	0.000177466788358	0.000194737226455	0.000104422283715	0.000310294003568	0.000210006825222	0.00010242228709	0.000445901639344	0.000357701766152	0.000301943762974	0.000143540669856	0.000356966335329	6.30139575916065E-05	5.20115465633371E-05	8.67127207561349E-05	0.000126705241373	0.000249914092031	0.00023846997663	0.000275423080454	0.000154918667699	0.000109781534746	0.00027984552527	0.000466831613837	0.000242799477981	0.000329765105779	0.000432289770659	0.000213693478075	0.000171320884016	9.03043255771951E-05	0.000429553264605	6.54493095097847E-05	8.32062127305505E-05	0.000218541020149	0.000581371205515	0.000259275584018	0.000214454214025	6.9536193588763E-05	0.000191961607678	0.000293582291116	0.000322762849996	0.000106706503761	0.000213594076324	0.000131010087777	0.000247178050589	0.000179872290674	0.000269662921348	0.000247718921597	0.000231618498597	0.00013170025023	9.09297567629007E-05	0.000261164794986	0.000146638316592	0.00016357242169	0.000114803972217	0.000441696113074	0.000193363755898	0.000173665381543	6.77231477719084E-05	0.000143068338977	0.000216805525444	0.000334429518979	0.000219683655536	8.574123295893E-05	6.63027383030919E-05	0.000182515057492	0.000498451240788	0.000610749185668	0.000319247736243	0.000139620929177	0.000154990700558	0.000243496611339	0.00017686146694	0.000448883402536	0.000378203822768	0.000402854511971	0.0003646862179	0.000154330514229	0.000322259330872	0.00013093118257	0.000208257406154	0.000162999185004	9.28677563150074E-05	3.34941050375134E-05	0.000335440588311	0.000135924969417	0.000310414403228	0.000117178345442	0.000315467364901	0.000180319422978	0.000156237793922	6.2802235759593E-05	0.000412527072089	0.000262851563967	0.000237281700835	0.000288637311183	0.000100120144173	0.000150236622681	0.000596438410634	8.76462596958675E-05	0.000379099008024	0.000410025114038	0.000261255769398	0.000515103572611	0.000466526708654	0.000345375423085	0.000327053898482	0.000134695251992	6.77522075927641E-05	0.000265236355063	0.000363372093023	0	7.53522718709969E-05	8.21557673348669E-05	9.01205362171905E-05	0.000447944172011	0.000194628260023	0	8.03987779385753E-05	0.000274417434654	0.00023060736214	5.80787547914973E-05	0.000373808485453	0.000113092321031	0	0.00038282396478	0.000175689581608	0.000406533228113	0.00029998500075	0.000172225730524	0.000368045031392	0.000172673228249	0.000244232776039	0.000386050701325	0.000150365661951	0.000170677590032	7.21266544051354E-05	0.0002200220022	0.000544602984424	0.000154659105555	0.00016720543975	0.000313512383739	0.000487715661769	0.000616712920136	0.00015293218046	0.000432451133022	0.000267766293579
5	0.009167226326394	0.000662482566248	0.002916128177089	0.002683209019521	0	0.003761894224386	0.000374363581911	0.00077208153181	0.000994492044064	0.001645675902603	0.004532410759782	0.007369752395778	0.000350270876144	0.000644928283975	0.005385996409336	0.000940354648039	0.014697120158888	0.000883963606572	0.001965734149975	0.003517733230532	0.003822699554018	0.003595326076101	0.00807279514699	0.001190142817138	0.003652229330588	0.002874550851429	0.008180279571241	0.001571581069861	0.003501901570207	0.002381490073703	0.000667495979854	0.010896578092143	0.004755590104714	0.000368126903383	0.007496977025393	0.002691650706558	0.002039377612166	0.130180231890713	0.027329233400204	0.001258345275962	0.005079626578803	0.00311442517893	0.00114085792516	0.009785545629366	0.027463060617136	0.000930882010705	0.007717750826902	0.004071285911814	0.00167868852459	0.001654370668455	0.004755614266843	0.002918660287081	0.002224174858586	0.001102744257853	0.000234051959535	0.006012081972425	0.002280694344723	0.002280466089782	0.001025420899509	0.006824371882364	0.000697134004648	0.00131737841695	0.003749930038619	0.004014751878997	0.003793741843455	0.000507330931967	0.001478886057517	0.003889221300966	0.002878190851465	0.001896390837121	0.003804614629357	0.0016689573925	0.001469976424906	0.012194588924341	0.001453428013787	0.006455962042055	0.001776906344781	0.000660593839093	0.001703659268146	0.003640420409841	0.002205546141639	0.0030411353572	0.001305297133093	0.001877811258134	0.020145011123012	0.001528914470726	0.007415730337079	0.00598654060526	0.000617649329593	0.000329250625576	0.011047965446693	0.001218769043266	0.001026468216145	0.002153703552248	0.000717524826359	0.002310410437619	0.015391754969449	0.043624743843562	0.007517269402682	0.011493156564452	0.001362777588503	0.001170503316426	0.007688927943761	0.005401697676413	0.010674740866798	0.003163594329866	0.001851390322925	0.000712540716612	0.008735778964476	0.003385807532549	0.007904525728456	0.000324662148452	0.000454786629273	0.001047394605918	0.038751345532831	0.000805709023941	0.016167755660234	0.012377307241188	0.001054666901037	0.000471352257254	0.029286197740407	0.001684324911709	0.015787518573551	0.002210610932476	0.000903109276222	0.000462144896017	0.001940090020177	0.003808296226857	0.001072589040664	0.000824317362184	0.001484259042262	0.003422721848898	0.0009281859122	0.007998197589276	0.047408883826879	0.018601071165133	0.000901081297557	0.003780955004132	0.000852054872334	0.000788816337263	0.021671826625387	0.011326943775306	0.000551539957619	0.001618896942492	0.019477490086308	0.002624853215445	0.014063317634746	0.000448984173308	0.000406513245557	0.003212306966875	0.032612645348837	0.001994128399712	0.006630999924648	0.000876328184905	0.001216627238932	0.004408713692946	0.037874659400545	0.001284375944394	0.033928284290079	0.000457362391091	0.001008907209363	0.002671622720409	0.028315992773036	0.000904738568251	0.005598320503849	0.00057423594717	0.00173179730442	0.00062175670182	0.001949902504875	0.001454350613315	0.002381467850184	0.000172673228249	0.000643886409556	0.007270621541629	0.00181805754904	0.001706775900324	0.000757329871254	0.002923149457803	0.030279925933994	0.005567727799974	0.106036116374986	0.001149545407044	0.012070962628788	0.005242059821153	0.002493970942886	0.007784120394395	0.001204948321105
6	0.047145735392881	0.035111576011158	0.067203499353813	0.034881717253773	0.008528784648188	0.021603230803275	0.023210542078467	0.032890673255096	0.035266217870257	0.049135180520571	0.042025370772655	0.026584618378168	0.051069493741827	0.026803219481994	0.034274522604864	0.045204191295003	0.043942403177756	0.031434608253202	0.019678033438173	0.070836545875096	0.068945116956403	0.04614001797663	0.037330844610359	0.019987398487819	0.047797632178837	0.111951257615998	0.074876198834075	0.068912347289764	0.034680122001732	0.029850746268657	0.063139051548894	0.062921593795232	0.03406648680781	0.072152873063151	0.042418379685611	0.020937936746208	0.039931517196234	0.088700110970803	0.126188048804552	0.085567478765424	0.076366007688084	0.050010481238583	0.054837237602677	0.08991991431562	0.094606589046103	0.032929951128695	0.064472095343099	0.044579300455779	0.051409836065574	0.022758774871451	0.034383846008681	0.02366028708134	0.029710582678895	0.029648067046851	0.107741918705953	0.03717085296413	0.031465134941082	0.009340539189654	0.016525969380455	0.112801052728219	0.03152594887684	0.029256779009771	0.059998880617899	0.043835488539284	0.041913259886491	0.017097052407285	0.013241718238078	0.04154201213779	0.033921535035121	0.022726588603594	0.024760677466863	0.028634072910531	0.025266953265844	0.057869662135583	0.05394294256883	0.021079104980684	0.03152476946172	0.013246644878659	0.060179964007199	0.056954964476543	0.073751311224078	0.044923438083551	0.064315549648757	0.175902877854928	0.145876246189338	0.042359924453638	0.03438202247191	0.023244292143182	0.02069125254137	0.07134861056236	0.079790861559445	0.052755288587099	0.025588386245326	0.022709304544587	0.036249354227656	0.050285403642294	0.149702219815918	0.117363064846653	0.039855072463768	0.032858028518289	0.039241800105306	0.079343403377738	0.033925433090635	0.015090457000772	0.028996397551219	0.049309484699154	0.021718232634315	0.031216069489685	0.040196192245182	0.033055254982722	0.030881897086175	0.014163386226208	0.019025240657925	0.054539333408147	0.06115264888139	0.020315377532228	0.026682874943018	0.098246805358356	0.046522528856858	0.026107677804546	0.03126464309887	0.044824775876121	0.048755572065379	0.024618167202572	0.018217004257515	0.037080331656925	0.123156914480832	0.074115303491915	0.046594529795893	0.047063369397218	0.020857745488634	0.073949632606921	0.018323077451958	0.0625586722241	0.069048974943052	0.019948045283987	0.014751034574823	0.028670155494905	0.02522082422108	0.034620272579868	0.020029064257282	0.039874942340218	0.04110424105199	0.028625041392251	0.038721716818288	0.035090142985425	0.038330716902146	0.023392075429341	0.021635538291289	0.030443239420017	0.044376816860465	0.024760427629757	0.032853590535755	0.010159929893745	0.03287146558522	0.05229158807997	0.056636823666796	0.050430643699003	0.068419360025728	0.033570399506049	0.019140411057623	0.013125798582878	0.108061803002928	0.027029064726505	0.025892232330301	0.029924073246985	0.04439926712346	0.024846354353493	0.069071546422679	0.029814187572957	0.032604459839792	0.037223414489751	0.052465640889007	0.031977866426457	0.060788736244959	0.040450588837686	0.053301597605395	0.064592173503065	0.041280906219366	0.036821755380848	0.095892319696801	0.027693593896959	0.020331646650003	0.054347826086957	0.015057937768367	0.029406677045494	0.01909173673218
7	0.012088650100739	0.007322175732218	0.015243397289326	0.004480220564705	0.012793176972282	0.008049347200708	0.006176999101527	0.002316244595429	0.002906976744186	0.003560033585223	0.005283342719983	0.003405166123462	0.005651036801793	0.00306985863172	0.006800500516838	0.029352498656636	0.006852035749752	0.007589150963736	0.001117364674723	0.00110832690825	0.007372349139893	0.009387795865375	0.010872608492767	0.006580789694763	0.00529450694904	0.012279331354476	0.010530934620448	0.010081840825525	0.010355085288248	0.004393438584245	0.007372796504748	0.006117377174536	0.005395765695734	0.011411934004886	0.009383313180169	0.004710388736477	0.010927035600987	0.01301037003023	0.01203670207518	0.008528784648188	0.009472817133443	0.013984966909233	0.013969171483622	0.01436187045106	0.014723542003864	0.003645954541928	0.006090197931433	0.007656065959953	0.006347540983607	0.004381846635368	0.004604642385356	0.004425837320574	0.015267175572519	0.009483600617537	0.003224715886927	0.003699742752262	0.004054567723952	0.001187091937147	0.003648590642438	0.004498576980751	0.010611928737413	0.007465144362718	0.008115520232831	0.003828019233463	0.007860633099639	0.0030693521384	0.003549326538042	0.007137362167707	0.006681514476615	0.004756027813732	0.01552528227786	0.011159107271418	0.006212730550548	0.004851610647319	0.00768240521573	0.007881977754155	0.007046352746546	0.007822821778736	0.027906418716257	0.01033409664729	0.021302348099734	0.00378808088353	0.005126257831783	0.008122625442159	0.016025376946527	0.006295530173577	0.006516853932584	0.005903967631394	0.004297809918419	0.020611089161069	0.019640827460787	0.016801601810743	0.003739277073099	0.009241841825468	0.00671603237472	0.004247078010329	0.013264753654575	0.005001562988434	0.0221793308953	0.009347131479804	0.016136525536594	0.002424614012597	0.002636203866432	0.003858355483152	0.001193449289456	0.008760722759628	0.010574287036707	0.009975570032573	0.006733224982586	0.013229083039548	0.004339739615623	0.013311148086523	0.004699461835822	0.005162159129166	0.010356966223489	0.009208103130755	0.001944993162133	0.01481572936601	0.007851409152165	0.012202786215565	0.003436247201541	0.007660961695192	0.00427191679049	0.006966773847803	0.005315443168623	0.011009922522768	0.011330125717833	0.004042652917741	0.003659421432853	0.006774858320453	0.00531208499336	0.013628085159832	0.001890749080408	0.004543577034283	0.005979498861048	0.006029312722491	0.005573354692297	0.00405638881238	0.004544292652447	0.00784434024278	0.001958678208125	0.009456204192507	0.015094777787454	0.002134000515104	0.003848845346396	0.004973406092422	0.001569858712716	0.010842967785386	0.0102983355541	0.005599434162443	0.013035973837209	0.008087298509943	0.006178886293422	0.007886953664147	0.010025909654163	0.014074877404753	0.01300116776956	0.010199456029012	0.004448732379268	0.030574675844405	0.011559194027269	0.004007434080613	0.016852532552489	0.003995928676443	0.004898530440868	0.007433165316149	0.006600908566122	0.005380586842672	0.02002399880006	0.011558260137398	0.003095908205239	0.020202767705173	0.002153689025067	0.015055977351692	0.012042922561684	0.008533879501621	0.012622164520899	0.006506364922207	0.017536216098464	0.004936203118959	0.007858655668264	0.029679172327307	0.001767969273913	0.0131822386679	0.003811540497618	0.014069076860981	0.004766240025706
8	0.007286769644056	0.01673640167364	0.018060112005832	0.007286512566773	0.014925373134328	0.012087851294534	0.009658580413297	0.004539839407041	0.013922888616891	0.009269521410579	0.011505350390217	0.012234275429294	0.003736222678872	0.00487565782685	0.0119144769055	0.015717356260075	0.016683217477657	0.006554266741408	0.022347293494455	0.006553585196608	0.016883589696915	0.018642431505709	0.010685954269715	0.010011201344161	0.004510135549183	0.009248554913295	0.01498150818028	0.017257739295457	0.009601988176375	0.011537908805354	0.01007312115052	0.004396864844198	0.003292331610956	0.00174023627054	0.015719467956469	0.020420311610332	0.00158618258724	0.00489802165844	0.022231722958529	0.022510398825544	0.053439044481054	0.0108106489384	0.01292972315181	0.011294759134393	0.023651647261526	0.017454037700722	0.017693075024938	0.027884467660163	0.022347540983607	0.004024144869215	0.010605774674467	0.003684210526316	0.011944642759075	0.009641135511516	0.001924427222843	0.008382229673093	0.004899269333108	0.003717472118959	0.002623169742929	0.04336383388928	0.00278853601859	0.005983093643649	0.008115520232831	0.007562672144158	0.006737685513976	0.003551316523768	0.002457226064798	0.010599196512523	0.005790645879733	0.006471809999699	0.006013745704467	0.029681261862687	0.004077104423797	0.009746929498667	0.016818238445247	0.02797583551557	0.02423332618486	0.004311244002503	0.009862027594481	0.015324995596266	0.034912181607897	0.008483167049032	0.012151129675337	0.026726057906459	0.019939029414188	0.039032287076176	0.017348314606742	0.009702324429214	0.008595619836838	0.023376794415909	0.014912480109116	0.045355619395839	0.005645575188797	0.017420462909953	0.013518167728604	0.025686327806469	0.02169541341171	0.008544336771908	0.00744954625491	0.010873193762221	0.005482082571933	0.008082046708656	0.003044187798142	0.007630969733345	0.00892876875815	0.005140840786032	0.009078933314345	0.00403773072747	0.024930345948456	0.010611190617474	0.008795722256665	0.005803335903575	0.006013289875944	0.006995099689522	0.009542373374451	0.029868784530387	0.010454338246467	0.003950861164269	0.025604968652956	0.010579239551692	0.005128338626542	0.008149959250204	0.008358098068351	0.00713424437299	0.005573474390401	0.003969009106973	0.034455998758342	0.022791188188423	0.007539670021136	0.004198866563627	0.00929614873838	0.098254097845883	0.012925848258792	0.015245390710075	0.014236902050114	0.009621243706103	0.013883326658657	0.008062698750532	0.007100457269448	0.009421972917306	0.007834712832501	0.016144738865256	0.01059537287004	0.004562345928842	0.002682528574761	0.005387856600124	0.009092098377813	0.005185767201706	0.021432281668511	0.031091594954615	0.015034520348837	0.005650030465851	0.010926079421295	0.023414393690437	0.039089782584206	0.042366088268578	0.010704554301285	0.007592928377153	0.008522270461489	0.004230602117588	0.006831743103399	0.008450458822163	0.022708865491247	0.005956195574321	0.01889433170049	0.005519045492248	0.00850839545215	0.005763206351484	0.014174291285436	0.012993474558432	0.012145486035939	0.004736179974839	0.01001354381758	0.01653583837344	0.017975531405919	0.012288786482335	0.010025604962314	0.003426056891403	0.016174708637403	0.011573656399021	0.020900679968788	0.005434214651479	0.013351216240932	0.008633980881899	0.013022763366861	0.015308770108978	0.011433620735822
