,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
8f19d22ebcd241e17844dd9bf34c18ef,4.05641721860191,5.38976874348322,5.38976874348322,2.98008816052933,1.80859372379301,0.070514144262251,0.765582137704441,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
7405e70dbbe809a04a3a6a585a506592,3.00938417932065,-5.11144888848943,5.11144888848943,2.98225564449011,-1.71395396566124,0.086537180695933,0.84437806940375,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
2d04c56322be32271ee897844ff844ec,2.90487114889825,-5.06035420062325,5.06035420062325,2.98254665828718,-1.69665550296179,0.089761809856741,0.84437806940375,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999978
58142a21a2ce875ecd97114427fad0b4,2.81768184180277,4.87333792562171,4.87333792562171,2.9826278110795,1.633907491749,0.102278276435021,0.84437806940375,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999396
a2c4afd5213886bde2df4b720b55f0b1,2.48142204259773,-4.83399228818478,4.83399228818478,2.98396659859599,-1.61998873930401,0.105234695864887,0.84437806940375,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999991
4b28010a343b8f259cd4e8f4c91672c8,2.47451986757999,-4.82970275248411,4.82970275248411,2.98399570124282,-1.61853542566183,0.105547258675469,0.84437806940375,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9997838
bd76b3bf06c313c1ff0c28a27411f377,2.42258250555392,4.64755300078958,4.64755300078958,2.98405440007247,1.55746255855011,0.119360703346956,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999655
7db509e298401edfc42514f0e35a48bd,2.38020199767321,4.62934195523895,4.62934195523895,2.98417937824086,1.55129480117509,0.120831052146322,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999472
a806f4b5cbda39695fa5af7029a1ef70,2.14088686537323,4.46967831448569,4.46967831448569,2.98534450652287,1.49720687335067,0.134339437467207,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
4293a84720569009161eb26dc6cba31c,1.88278685576739,-4.43683838303231,4.43683838303231,2.98706065525218,-1.48535262423646,0.1374504384917,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999749
4452885f601b589ea8a73c3b2e809558,1.77519903543782,-4.35230399380694,4.35230399380694,2.98783551516229,-1.45667456314794,0.145206234536217,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999265
b96beaf149285190892f2b812436d6e1,1.90950339692419,4.31732347098058,4.31732347098058,2.98658150023804,1.44557363347911,0.148296826384894,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999551
f969f77024f652bdd33ca8aa4d348a91,1.66761121510826,-4.26250605033994,4.26250605033994,2.98870941279433,-1.42620290620849,0.153809781005604,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999208
9b7931d08c62607249fe12c2b5769e79,1.30405110033847,3.77456484482661,3.77456484482661,2.99219714039428,1.26146930423483,0.207139812540395,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999671
78f2a0e8a04135b8faff7e3ef1f9d88e,38.8202059348442,3.74154031174675,3.74154031174675,2.62290338858429,1.4264880391825,0.153727517005101,0.865892100475995,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999996
fc9b91016b3b32f0c41f9a1e093bda80,24.7319043436953,-3.68376454643827,3.68376454643827,2.90028713993195,-1.27013787556383,0.20403552211491,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999145
60f65c58b8bc5dd66ab5db5c4522f964,1.09360632325526,3.51950820029715,3.51950820029715,2.99564297357245,1.17487572162178,0.240044440070528,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999864
d4a552739e270b6188e83103b91ef909,31.5186762902162,3.14219233195122,3.14219233195122,2.49086920645624,1.26148427376547,0.207134422441959,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9696437
6f723b313dfe49e5e24e8273f0e69d06,34.3947022480247,3.07378571897505,3.07378571897505,2.25874025541624,1.36084072155017,0.173564029981465,0.942204734185094,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9772062
e2016db4b16934f9f5dd4d170a365437,26.5017789466772,2.92365462789274,2.92365462789274,2.8945855972276,1.01004255348088,0.312474903014512,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
4558ab7a03aa8ef8fc229c91a617f4d9,30.7378846151306,-2.87657111811521,2.87657111811521,2.71985709389278,-1.05761847729953,0.290229415175838,0.990549746851788,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__Bifidobacterium,0.99972
e5180ec90317980d3120ca519bda5e5e,44.0641068435679,2.87130564933509,2.87130564933509,2.3981574933729,1.19729653172058,0.231190995791086,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9988246
683398d19cd86e3d4c6eca2ad9cb9d9d,19.8924849210132,2.81638716510209,2.81638716510209,2.85439372793644,0.986684891273975,0.323797139105733,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.9999771
42264f85b88d55214c083f2afc749190,21.3599261454721,2.75724070044489,2.75724070044489,2.89583455937824,0.952140270415483,0.341025848126107,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999389
9a005f654d554847dd197ce28acd7476,20.2946179099609,2.73863159891238,2.73863159891238,2.60959880019525,1.04944545449188,0.29397314719835,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.953975
7fd3cf7fb44c555f5cc0043be73104d8,3.75775473183544,2.56297816609004,2.56297816609004,2.93847353225638,0.87221414042208,0.383091566783439,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
4b97cbe0d243e108b5870789059ed0d7,29.8122685248567,-2.55249413247456,2.55249413247456,2.773073345701,-0.920456769176912,0.357334114325627,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
8a8f453c27cfdc48c0f1ec1df064f0e0,9.18189586960303,2.53668869807615,2.53668869807615,2.90708713163456,0.872587777116213,0.382887805149665,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999481
35782ee448589c93a59ce4719dafc0f2,6.14448140001732,-2.52828098207099,2.52828098207099,2.91705865895397,-0.866722708612794,0.386093959955843,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9985806
f42b579011c768251beae368856bdd63,23.4870745134253,2.45070086991482,2.45070086991482,2.64706403363636,0.925818506380524,0.354540307976532,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.9999575
b2277dc80154f9fa4959f5812d34ac5f,22.3077951894743,2.37263926692578,2.37263926692578,2.89366233429771,0.819943377222561,0.412248387021568,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
6fee28a58b63200768d9fdbfaa9ebea1,64.4201367107739,2.34762188894295,2.34762188894295,2.35648534535677,0.996238696569328,0.319134181744823,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9991764
564bb4db498125e08f141d6e48c9dcc7,60.5056463722063,2.16057574205383,2.16057574205383,1.81662967644715,1.18933196460786,0.234309061716111,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9609942
be43da52e9710f5f0179d39616a0cd02,52.8103345019165,2.14609752566256,2.14609752566256,2.02354328753851,1.06056417912025,0.288888008839223,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
40b98f89d88946c7fef1c79ce1ed80f8,17.6697637505547,2.09634612548035,2.09634612548035,2.89460726426509,0.724224716548062,0.468927786753537,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9987811
12a99a655ea1b8de195d606164510143,38.1598215544256,-2.01595101987679,2.01595101987679,1.90175056954737,-1.06005017280294,0.289121774356696,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.9069568
204e510b011e864f299cf4993d478c85,57.0100708183471,-2.00419927051484,2.00419927051484,2.20612543158217,-0.908470226499083,0.363629837234913,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9819353
20b09d01893b8fa0d699a4078565b7ef,20.7443423230421,2.00055150944351,2.00055150944351,2.8929284374772,0.691531627096903,0.489231512411011,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
6b069274a2abb8ee3dfc7025d059b68b,32.282785020747,-1.90067156609122,1.90067156609122,2.75326832027424,-0.690332849906147,0.489984894292136,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
56ec5cc4d0cb832b82c19eec85fb15d5,23.2397184152973,1.8791614218384,1.8791614218384,2.86851209024992,0.655099704207515,0.512403562522802,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9981144
7513845831df8ed971745f71a4ac3fb1,35.2436484738029,-1.82932758542803,1.82932758542803,2.30203884136821,-0.794655395275944,0.426813985490165,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8822197
578d787ea76ac5f3e84a3dbf6ec1e94f,29.7842614292706,-1.82435511024001,1.82435511024001,2.7908744085897,-0.653685850078044,0.513314221352157,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8795818
d72de21351327f57ef58860b9b39b81b,70.1925152115042,1.74227517358785,1.74227517358785,1.95486268050986,0.891251948772909,0.372794020719697,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999783
9477eb2dee9e9d0bf0c8ae04c5ab9260,64.733302554467,1.73860736284972,1.73860736284972,2.81541386757942,0.617531718114503,0.536884066961048,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999995
fec02dc924426ff759f6e00bf9d863ad,35.0430449540182,1.7089675033064,1.7089675033064,2.3117159155382,0.739263631754911,0.459746928517067,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
280f71fdbdabf1d2c4fd57cb3e93ed43,39.0308351754605,1.68273527834966,1.68273527834966,1.92874395560357,0.872451355433066,0.38296219460114,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
439e4f84c2a2e0c0f39e67ceabe0632a,36.1202553375437,1.65589873874799,1.65589873874799,2.299789097368,0.720021997079247,0.471511452008609,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
4c7ad9177b8f808b98713da6557b7bf1,81.9953351793065,1.64302875200609,1.64302875200609,2.8870307374143,0.569106774899678,0.5692836809609,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999997
cf32fb1a1851ffab51de8b752990d321,106.690799483931,1.63026373253282,1.63026373253282,1.41132217170091,1.15513223360477,0.248036280154463,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
37e0848ac386170603ffb706f4971fa6,44.6030448877198,1.58199967822119,1.58199967822119,2.45144888298753,0.64533251710851,0.518711724647436,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8816219
5b11801bb8adfc9ff5e1a1960d96bc16,25.9925711969952,-1.54632351637887,1.54632351637887,2.86671192621197,-0.539406663864603,0.589606283927062,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999706
c54baab6bd2aa64d75a9b647df7fc8ba,23.1178123652235,1.48989277085085,1.48989277085085,2.89097307667804,0.515360306489902,0.606301264504307,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999492
47e13ed5a6f8712dc0cd439dca1aa08c,26.8901880553366,1.48802312168397,1.48802312168397,2.84245480539993,0.523499307308991,0.600626832944045,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999993
26f30d52a432c32faa6d7d141ee3a18b,16.6879115257975,1.42517149160799,1.42517149160799,2.8929619682694,0.492634022582932,0.622271203763267,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
8c7e26b63087ee256be111b0093d6f3e,32.074472744225,1.41900463376429,1.41900463376429,2.57413590712826,0.551254745266091,0.5814590563361,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.999957
775cc730ba255ad487e21b5050a032e7,49.9282068571914,-1.40842556577209,1.40842556577209,1.91292293686422,-0.736268847338336,0.461567100900581,0.990549746851788,k__Bacteria, p__Deferribacteres, c__Deferribacteres, o__Deferribacterales, f__Deferribacteraceae, g__Mucispirillum,1
932dcd7db9a5a0a103ad457d0b156708,26.4644545643104,1.37245023755573,1.37245023755573,2.61219643255618,0.525400854411516,0.599304559694934,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999997
39b44a0646335aecc771eb7d8d5fb921,31.9185162296072,1.36393374630792,1.36393374630792,2.77512960563066,0.491484701666017,0.623083669658012,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
53cff25bf22ec0f1bf93f5d87888eb3a,20.5843457460414,-1.3160678187907,1.3160678187907,2.89129022584065,-0.455183574111122,0.648977176660125,0.990549746851788,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__Bifidobacterium,0.9994762
a101944cfe22d9ca0abe99f03b51979e,23.2641995161267,1.31339574870563,1.31339574870563,2.66668934454424,0.492519217280669,0.622352340063017,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9572033
59989e04214c6c92107da205d77fd75a,94.3709878268022,1.30798483285641,1.30798483285641,1.33120624161191,0.982556114875649,0.325825952220671,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.98038
5171cbfbcd1781f0d7e7a7bdb94fb126,180.693196617245,1.29965039375413,1.29965039375413,1.24102247028456,1.04724162928019,0.29498814978366,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9797766
871cf568d041427a5faf28dec39e9f1a,22.3642604664312,-1.28160965802189,1.28160965802189,2.89076515943952,-0.443346168690638,0.657515366250905,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
9262057290033adeed0ee63ad7d0870c,20.8815092210846,1.27169270308966,1.27169270308966,2.44698654344623,0.519697464824905,0.603274454164582,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999953
88b905e812e0d73b7a740796f1969218,40.7794127936589,1.24607983506653,1.24607983506653,2.465872161444,0.505330265919718,0.61332688851656,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
d6aa4703dcc37126784cace0f17fe204,25.8534259172197,1.21060047553667,1.21060047553667,2.88996709214224,0.418897668014374,0.675290921430876,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999598
479d827e7080273054d5eee9df534cd0,33.985942324842,1.18630255250861,1.18630255250861,2.14602114575241,0.552791641804949,0.580406092462568,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9716463
6475c47b748a82b4e2a02f04f942e9c2,44.8533706039723,-1.13199195722416,1.13199195722416,2.06838143238466,-0.547283948453878,0.584183669783312,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8792566
c7378e96ee51ba53a0f9238c791bb6f1,21.5763396684745,1.11172586355946,1.11172586355946,2.89074069381369,0.384581663079846,0.700547381893836,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.9999331
0cc8dadc34650e1d79815b5f3fab5efe,16.0405120557294,1.08685613373888,1.08685613373888,2.89254214971188,0.375744268358247,0.707107023981904,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999995
ad4f3211c1c7fd39e69c4a22600a9475,145.824818919591,1.07336076874456,1.07336076874456,0.936765146350264,1.14581629443248,0.251871171584085,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9821734
2e644a61d0aedb0afba39a04177de7f4,33.9166335181876,1.04452046941267,1.04452046941267,2.54089894059971,0.411083043376032,0.681011643167642,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
74803c74b50392f83753468b9235c931,168.474459629494,1.01577357483895,1.01577357483895,1.06512586964197,0.953665293267535,0.340253093585808,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9951228
555d1b0301f45e832309bc3e605d343b,22.5211412626805,-1.00602047813099,1.00602047813099,2.68514590020135,-0.374661383597648,0.707912315107569,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8984842
2caebef349ad9071b347ee889132bf16,21.9389049532012,-0.976161229498773,0.976161229498773,2.69593602141869,-0.362086200022316,0.717287615766109,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9182871
030b340f702523604f24be192ae18439,23.9479993049405,0.915343894010675,0.915343894010675,2.64739390759883,0.345752814261361,0.729528489211546,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999976
0f54807ebcdb7fa491db917beeb3595e,50.5583740819677,0.908124997389889,0.908124997389889,1.73048679407413,0.524780079512695,0.599736081123931,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
66bbba590630ffe63f0c083472189619,40.42360204998,0.89046701169727,0.89046701169727,2.09791227185361,0.424453883817791,0.671234830741267,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
1bbef1070bedf0db507fb6c7b5c28fff,235.267044421708,0.86182105794578,0.86182105794578,0.708537258740745,1.2163383750312,0.223856048711262,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9926029
a1c837c6bf98326013d7e6a23be688ba,28.6997848570782,-0.833305213226354,0.833305213226354,2.38748364566385,-0.349030752415751,0.727066222528961,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8717961
dd9638b9f5a15e2a9d6394ad04444d21,29.8799332450196,-0.826801968382414,0.826801968382414,2.59270479904636,-0.318895528980595,0.749805734819816,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
d128f82e71088e4388bee4610f4cf4de,31.1319269876913,-0.79114650494626,0.79114650494626,2.36217803268646,-0.334922471549067,0.737683570270069,0.990549746851788,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8773961
aa85a46ae600176364457edfc6ae2014,27.7937556337369,-0.745867625835448,0.745867625835448,2.60422987361285,-0.286406216821676,0.774567013718128,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.999958
118108e102c809deccf452084c5b5748,34.8856832710397,0.739500300683114,0.739500300683114,2.53611494688555,0.291587848410124,0.770601767445547,0.990549746851788,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__Bifidobacterium,0.9997978
c5a61c5fb97d83ce12aeea183f56628f,40.2166442215512,0.732577042274511,0.732577042274511,2.14046056383057,0.342252062314799,0.732161208193693,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9511063
62f956bffd6dd11d727e7e05deb08add,53.7873552060292,-0.719825201568388,0.719825201568388,2.79690277615844,-0.257365113905415,0.796896931085574,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
36c7395784ef4aee8b64edeb937ba621,83.2811692928126,-0.706650680347145,0.706650680347145,1.49359135909148,-0.473121832183728,0.636126261635673,0.990549746851788,k__Bacteria, p__Deferribacteres, c__Deferribacteres, o__Deferribacterales, f__Deferribacteraceae, g__Mucispirillum,1
5316280028c25084443f731768aa5707,41.3308011474562,0.705607519552013,0.705607519552013,2.1228678894962,0.332384093726844,0.739599247828752,0.990549746851788,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9839522
