,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
b4a5ddff3bac30057aed6619ae3495c8,20.8010913270651,-22.6758138892886,22.6758138892886,3.03307813414506,-7.47617202274292,7.65187806197836E-14,1.31612302666028E-11,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999989
4c7ad9177b8f808b98713da6557b7bf1,71.3597459009361,-9.33985886218284,9.33985886218284,2.34628948626118,-3.98069331038342,6.87145579936009E-05,0.00590945198745,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999997
871cf568d041427a5faf28dec39e9f1a,27.6400311362459,-7.9716185625303,7.9716185625303,2.45971398851436,-3.24087215007672,0.001191646155111,0.068321046226364,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
6e1a89b33524e911a2fd887042520340,16.9371401362435,-7.26549606076694,7.26549606076694,3.03334206950213,-2.39521158322888,0.016610776804391,0.714263402588806,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.999984
fb4ab06d1dfa87af3bbfa3cdfa43065e,8.21246311271411,6.75379588383787,6.75379588383787,3.00651759908654,2.24638494911517,0.024679361538983,0.838818776097137,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
ce8d166eac2f7d8c188a49987496132a,3.07706688303255,-4.80903080797054,4.80903080797054,3.0397294743018,-1.58205881432101,0.113636144590082,0.996741504404545,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
40677315a80052365769b4fe4a08bb58,2.81862865895243,-4.68159610637433,4.68159610637433,3.04044956314951,-1.5397710138381,0.123616179804682,0.996741504404545,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.999999
12a99a655ea1b8de195d606164510143,2.76601000122272,-4.65106724964412,4.65106724964412,3.04063168427525,-1.52963848719241,0.126106237344961,0.996741504404545,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.9069568
578d787ea76ac5f3e84a3dbf6ec1e94f,2.00535725088647,-4.18725069928936,4.18725069928936,3.04392710951906,-1.3756080709669,0.168943006585315,0.996741504404545,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.8795818
699ac093197820865775e3a63392123b,54.6553114601423,3.66630220819109,3.66630220819109,1.68182807881443,2.17995064678404,0.029261120096412,0.838818776097137,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
