,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
d72de21351327f57ef58860b9b39b81b,73.5391976875336,1.72573047342281,1.72573047342281,1.9800398919284,0.871563487411401,0.383446556947282,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999783
40b98f89d88946c7fef1c79ce1ed80f8,14.9500679017002,1.63865304291403,1.63865304291403,2.90017301549117,0.565019064090735,0.572060797314912,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9987811
88b905e812e0d73b7a740796f1969218,63.0579643305341,1.63373742052575,1.63373742052575,2.19719412506938,0.743556248346586,0.457144980434089,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
80220c4ff96f8950628142a2e581fd1e,14.6810036223046,1.58870557644457,1.58870557644457,2.90020434619628,0.547790909467539,0.583835481239263,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
b2277dc80154f9fa4959f5812d34ac5f,20.9900345346334,1.5833773285312,1.5833773285312,2.89768568601063,0.546428253476694,0.584771593264833,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
683398d19cd86e3d4c6eca2ad9cb9d9d,9.28574847427425,1.57473852760272,1.57473852760272,2.90500828752033,0.542077120525839,0.587765379417587,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella,0.9999771
5171cbfbcd1781f0d7e7a7bdb94fb126,215.929057943781,1.53870866326785,1.53870866326785,1.43483179503474,1.07239654752046,0.283541958002815,0.989543059046529,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9797766
0f54807ebcdb7fa491db917beeb3595e,84.6253532158851,1.53742364706088,1.53742364706088,1.62864174536758,0.943991305290953,0.345174091407673,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
56ec5cc4d0cb832b82c19eec85fb15d5,21.0161796487914,1.53004105293129,1.53004105293129,2.89759072660074,0.528039049436852,0.597472233206225,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9981144
9a005f654d554847dd197ce28acd7476,14.8501822773981,1.51865090302852,1.51865090302852,2.89997736369664,0.523676812805421,0.60050334568411,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.953975
118108e102c809deccf452084c5b5748,54.2195556745165,1.50283388913211,1.50283388913211,2.10248291490257,0.714790060114113,0.474738778087439,0.993163840265996,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__Bifidobacterium,0.9997978
2caebef349ad9071b347ee889132bf16,23.493616368933,-1.49116990412598,1.49116990412598,2.89850549292369,-0.51446164506725,0.606929269621077,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9182871
9262057290033adeed0ee63ad7d0870c,35.6328131032033,1.48966269773882,1.48966269773882,2.43761533456547,0.611114754906302,0.541123612354362,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999953
de99c650af737e28dff50e5c852ebb84,64.2359581075842,1.43577090485566,1.43577090485566,2.03694510350374,0.704864800914858,0.480894377014722,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
4452885f601b589ea8a73c3b2e809558,25.6911519451689,-1.42463306003694,1.42463306003694,2.89777602683617,-0.491629803975008,0.622981070117616,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999265
74803c74b50392f83753468b9235c931,220.011024677001,1.40634222539544,1.40634222539544,1.05999634817496,1.32674251927074,0.184593870604071,0.902801636146497,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9951228
b90340baf132ddf80f4a342d544f1b03,193.627700482071,1.38974886274547,1.38974886274547,1.19913067279364,1.15896365114882,0.246471001699378,0.952662430525721,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9844291
