,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo296492,0.826849372095526,2.6009760804324,2.6009760804324,1.49949570895417,1.73456720476143,0.082817492525708,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo343896,0.813105916080376,2.58057605857808,2.58057605857808,1.05443754487286,2.44734841918896,0.014391164495806,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo118746,1.1468338817421,2.5793206911608,2.5793206911608,1.06229190505463,2.4280714922968,0.015179350744093,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo26735,16.9076232845697,-2.57641489104808,2.57641489104808,0.787633125109284,-3.27108498730371,0.001071357086708,0.641936303034961,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo363346,0.565671984201244,2.55794182026949,2.55794182026949,1.37274391161342,1.86337873993051,0.062408999010183,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo82303,1.7290501847894,2.53765024865502,2.53765024865502,0.944581596844453,2.68653365377062,0.007219767473632,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo110872,20.6027302165826,-2.53414792561382,2.53414792561382,1.42756851306695,-1.77514977559257,0.075873160049375,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo58830,47.50248208936,-2.52718493574037,2.52718493574037,0.885300655742217,-2.85460642025802,0.004309019242093,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo343984,0.816149058807058,2.505858812596,2.505858812596,1.59989419368395,1.56626533335054,0.117286513189445,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo399569,0.571060782898781,2.50554657873533,2.50554657873533,1.82307091585313,1.37435497267139,0.169331507689858,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo17577,4.52495754364554,2.5025511702608,2.5025511702608,1.32403409215258,1.89009571965947,0.058745159482704,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo15150,0.738774343596207,2.47451618663662,2.47451618663662,1.13686643660956,2.17661117168371,0.029509590924282,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo376212,0.556884852702977,2.46213106944049,2.46213106944049,1.83685849326748,1.34040323653933,0.180114284068319,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo61718,0.771014774877929,2.45989376007412,2.45989376007412,1.42492147775808,1.72633636201795,0.084286917276711,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo118754,1.08713779561818,2.45420186064454,2.45420186064454,1.53097962843522,1.60302711744958,0.108928667276541,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo5135,2.51792571283489,-2.43647584869916,2.43647584869916,1.021243245037,-2.38579384543287,0.017042301459088,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo564112,0.531540106979919,2.42678992216935,2.42678992216935,1.34427707470922,1.80527509382266,0.071031645038473,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo473336,1.28846807128103,2.42506476688828,2.42506476688828,1.2734803056406,1.90428132743552,0.056873554750933,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo562122,10.3254777887719,2.41862831626765,2.41862831626765,0.942505603644392,2.56616863275457,0.010282882320043,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo261910,0.595976080715685,-2.41174879643496,2.41174879643496,1.4600359131692,-1.6518421051712,0.098566742791845,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo401559,0.517724531102896,2.37339268217458,2.37339268217458,1.44141377484292,1.64657277708701,0.099645889777902,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo494082,0.685365134446216,2.37307593878484,2.37307593878484,1.09334339391458,2.17047631329105,0.029970781134988,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo21165,0.532869138368191,2.36022479368761,2.36022479368761,2.22854714801347,1.05908676681645,0.289560266059162,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo488288,1.21072681333581,2.35985154099659,2.35985154099659,1.09329017452169,2.15848600489712,0.030890065355305,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo275443,5.04227255514021,2.34891716695304,2.34891716695304,1.45334583644684,1.61621350407258,0.106048160099652,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo198850,9.60723651217342,-2.34594844256666,2.34594844256666,0.883359869325021,-2.65571091016305,0.007914142692733,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo322660,0.495769764594905,2.32974442191847,2.32974442191847,1.46480450959022,1.59048146470427,0.111726320377522,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo396073,0.475328881722241,2.32840204878084,2.32840204878084,1.65226476046129,1.40921848876737,0.158770572370621,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo86273,0.51475003041809,2.32620521724597,2.32620521724597,1.46326953273097,1.58973119115278,0.111895409764394,0.998284128402948,Bacteria,Proteobacteria,Betaproteobacteria,"O_Burkholderiales,F_Alcaligenaceae,G_Sutterella",Burkholderiales,Alcaligenaceae,Sutterella,NA,NA
denovo196116,0.664756048207664,2.32095124106928,2.32095124106928,1.1837488520004,1.96067876825995,0.049916507336496,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo506947,4.26165823083266,2.31881964704079,2.31881964704079,1.2354735274862,1.87686712459058,0.060536307685153,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo557447,0.970878306285392,2.3004515080586,2.3004515080586,1.42128341045781,1.61857339017108,0.105539084325345,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo149171,181.051402491828,2.29196642389228,2.29196642389228,0.908886707241363,2.52172950229277,0.011677946977098,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo401200,8.12823145026617,-2.28203324327247,2.28203324327247,1.0642835197402,-2.14419673042531,0.032017126957194,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo375272,1.51142709238085,2.28124854140807,2.28124854140807,1.06952295058357,2.13295894226798,0.032928094429226,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo87214,3.94486010759761,2.27658460970585,2.27658460970585,1.09328878130579,2.08232687340555,0.037312622871594,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo252293,0.66188769453724,2.27641210627034,2.27641210627034,1.23656675317305,1.84091323855266,0.065634274059103,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo344458,0.93129243342296,2.27090656784411,2.27090656784411,1.0311138958239,2.20238188724007,0.027638344228073,0.998284128402948,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_Coprobacillus",Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,NA,NA
denovo576930,23.5465582846004,-2.26141986933055,2.26141986933055,1.0047829328547,-2.25065513693151,0.02440738831308,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo481874,0.397823725216842,-2.26028581221428,2.26028581221428,1.77975917119471,-1.26999531666804,0.204086298393403,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_NA,G_NA",Bacteroidales,NA,NA,NA,NA
denovo17914,0.460110955934985,2.25928893302211,2.25928893302211,1.44337784897762,1.56527892860655,0.11751752163816,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo331160,0.46187655036533,2.25385403763474,2.25385403763474,1.36667393460278,1.64915272075472,0.099116351132581,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo500582,15.0637604038559,-2.24429616671771,2.24429616671771,0.94795218991219,-2.36752041991232,0.01790773179727,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo427398,0.45598247148471,2.24202749887707,2.24202749887707,1.74420956255284,1.28541176875307,0.198648430809063,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo154280,4.61999018253296,2.18656624780637,2.18656624780637,1.10782303297561,1.97375048425673,0.048410121646726,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo28908,1.10673261904224,2.18324147728606,2.18324147728606,1.03759518893604,2.10413608367321,0.035366578039772,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo324742,2.66477825324325,-2.17811110922378,2.17811110922378,0.708851033014498,-3.07273461951664,0.002121070232991,0.853873233602399,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo52360,0.447968145062349,2.16089923507181,2.16089923507181,1.51876622827527,1.42279910814567,0.154794399990438,0.998284128402948,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo360721,0.46368768100877,2.14699814995087,2.14699814995087,1.74070830444969,1.23340489872002,0.217424738252669,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo487729,0.493078326887372,-2.1468488673287,2.1468488673287,1.96444478211347,-1.09285274235043,0.274458460111559,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo485020,7.7147281793293,2.14586458360113,2.14586458360113,0.770666880949031,2.78442558860012,0.005362262338024,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo160881,0.623476401089138,2.14564935426956,2.14564935426956,1.64627734090145,1.30333407437575,0.192460732869151,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo115474,1.9607643429566,2.13751797943266,2.13751797943266,1.15106787762396,1.85698690840451,0.063313016670486,0.998284128402948,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_NA",Erysipelotrichales,Erysipelotrichaceae,NA,NA,NA
denovo134975,0.823540619444297,2.12526431108901,2.12526431108901,1.49331751670738,1.42318313909223,0.154683072087841,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo381829,6.57425723271397,2.111348135656,2.111348135656,0.890524806083071,2.37090322609053,0.01774467650004,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo561743,1.04482375326294,2.1020446060298,2.1020446060298,1.14617017373493,1.83397252362626,0.066658072867175,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo165798,0.793757656710144,2.0960918737659,2.0960918737659,1.27217846831148,1.6476397973847,0.099426608683656,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo12325,17.3503287721481,2.09158247717333,2.09158247717333,1.16455780221244,1.79603148353797,0.072489510029066,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo215326,1.06181569124708,-2.08904170469135,2.08904170469135,1.35782276343822,-1.538523112841,0.123920761733593,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo241756,0.797168560465417,2.08829468868553,2.08829468868553,1.32661714901615,1.57415022882393,0.115452722627553,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo118478,0.61612416306482,2.08430261929919,2.08430261929919,1.20589931723762,1.72842175918447,0.083912637194161,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo280473,0.572374721762435,2.08231821391268,2.08231821391268,1.30895753686373,1.59082182215164,0.11164968040995,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo60742,0.574403178785725,2.07874620093,2.07874620093,1.24860279243606,1.6648578823649,0.095941112700878,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo169541,1.3647034161467,2.07601845185058,2.07601845185058,0.965253894989938,2.15074858814449,0.031496049028575,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo439,1.27650013379959,-2.07565218759582,2.07565218759582,1.07784644640038,-1.92574015948909,0.054136826715646,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo96132,32.8045829199526,2.06515828464501,2.06515828464501,0.798184515039109,2.58731940514259,0.009672588448664,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo109891,0.572165368657937,2.06351054497833,2.06351054497833,1.19674099461908,1.72427497199187,0.084658215278389,0.998284128402948,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo237753,0.885995628063174,-2.06226865168303,2.06226865168303,1.2722511845023,-1.6209602921217,0.105026154895506,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo302184,1.12223484665473,2.05517792406023,2.05517792406023,1.33991960689933,1.53380688921782,0.125077167655265,0.998284128402948,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
